Manufacturer,ProductName,review_rating,verified_purchase,review_date,review_title,review_text
Bose,NC700,1,1,2019-08-23,"AWFUL - NOT WORTH IT,","I bought these because I lost my Quietcomfort 35s and thougth this new model was going to be an improvement. I couldn't be more wrong. The setup was confusing, the app you have to download and install is not user friendy and the worst , after a couple of days of usage, the left speaker sounds like if it blasted. Returning them ASAP."
Bose,NC700,4,1,2019-08-25,5 star once the app is better,"My 10 year old Bose noise cancelling headsphones finally gave out, so I upgraded to these. In terms of sound quality and noise cancellation, they are great, 5 stars. I use on phone calls, for noise cancelling in office, and recording lecture videos for my class. Device: 5 stars. App: 2 stars. But I am being generous as I suspect Bose will address the app with all the complaints. The app is annoying, as follows:
1. You can only connect to two things- for me, I have my phone, office computer, and laptop. I wish it would know where I am to know which of the second devices to connect to, and to do so automatically. 2. Auto-turnoff: Sounds great, but will turn off in the middle of recording a lecture video. ARGH!!! So I have this feature off and somehow they still do turn off because the battery life indicates it is still good. 3. When it connects, it spells out in your ear what device it is connecting to- so annoying, I put the headphones on, I don't want 10 seconds of a woman's voice telling me what connected to. Should be able to rename things in the app, or have a system of beeps that tell you what connected to. 4. Related to 3, wish I could push a button to connect/disconnect easily. 5. Sometimes app is connected, and I am listening to music, but then it says disconnected and that it cannot find the device, so I cannot adjust the settings. 6. Sometimes the noise cancelling seems to turn off, yet app says it is at 10. Switch devices, not the setting, and it comes back on. Sometimes simple is better- my 10 year old set turned it on and off with a flick of a switch. 7. Need to have app for windows/mac so can control from computer and not need to be connected to phone. Once the app improves, 5 star for sure. Until then, beware.. though I am not sure if the more recent Bose headphones use the same app."
Bose,NC700,1,1,2019-08-29,Would not pair - UNBELIEVABLY BAD TECHNICAL SUPPORT - POS,There is no English Instructions included There are many languages but no English. I downloaded the Bose Music App. I followed the instructions. The headphones would not pair. It kept saying connection unsuccessful. I called Bose Technical Support. After waiting you get the call center in India. They wanted the serial number which require taking right earphone apart because they hid it. The person in India spent 15 minutes in broken English having give detailed personal information which they already in their system because I filled it out online. In difficult to understand English she tried to help me pair the phone. She worked with for 15 minutes then it was quitting time and she hung up on me. $400 product with no instructions in English. It paired with the phone just fine. It would not pair with the Bose Music App even with technical support from India. Technical Support was unbelievably. She would not get me manager. Bose is a terrible inept bungling company.
Bose,NC700,5,1,2019-09-09,Best headset i bought in a while ❤️,Grwat headset great experience with noise cancellation
Bose,NC700,2,1,2019-09-14,Buggy app so I sent them back,"I was really excited to receive these prior to a long flight and 2 wk vacation to Hawaii. They are very high quality and futuristic looking. Initial setup was very easy after you download the Bose Music app. The ability to choose the ACN level is clutch so you dont have to take them off to have a discussion (on 10 you really can't have one with them on). Phone calls were excellent and the touch sensitive controls work very well. A couple of knocks about the build is that they dont sit as flush to the side of your head as the QC35's and they tend to slip more, requiring occasional readjustment. But those are minor and might not apply to everyone. Everything was working fine until I downloaded the app and connected to a 3rd device. After that, it wouldn't recognize/connect to the original device I paired it to (my iPhone). I tried several times to reconnect, including deleting and re-downloading the app but no luck. So despite all it's great features/looks, I ended up having to return it."
Bose,NC700,5,1,2019-09-18,Quality built and lightweight.,Quality is superb. No issues setting these 700s up for use. Noice cancelation works exceedingly well
Bose,NC700,5,1,2019-09-19,Amazing headphones,Got them post software update. Apparently there were some bad connectivity issues before. I’ve had them weeks and no problems whatsoever. Fantastic headphones. Bluetooth Connection is great. App is awesome. Sound quality great. Look sexy as hell.
Bose,NC700,3,1,2019-09-19,No bass too flat a sound,The sound quality is not great due to the fact that Bose did a horrible job with zero bass. We deserve better
Bose,NC700,5,1,2019-09-21,Worth the price,It performs better than expected
Bose,NC700,5,1,2019-09-28,Works great!,Amazing. Works great on a plane. Cancels noise for sure!
Bose,NC700,3,1,2019-10-01,HOw to return?,"Hi, the bose headphone I bought has been continuously disconnecting every few mins. I tried various options as suggested in bose customer forums, but none worked. And especially it has been disconnecting from phone frequently. I want to return it, what is the process since I don't see any 'return' button"
Bose,NC700,5,1,2019-10-03,Amazing!,Amazing!
Bose,NC700,5,1,2019-10-12,Better than my old Bose headphones,These headphones really stepped it up from the older designs. I used the wired headphones before using these and it's a big leap forward. The noise cancellation is outstanding.
Bose,NC700,1,1,2019-10-17,Can't use the headphones without an email - Fail,"I was excited to get headphones with a mic-array for phone calls in the airport, but when I received them, I couldn't use them without giving my email address to Bose. When I search online for Bose Privacy, I can see the company has a history of selling their customers as a product to data miners. And now they force you to give them your email! No way!"
Bose,NC700,1,1,2019-10-19,Great potential but needs Bose to step up and fix issues instead of pretending they don't exist.,"Before you buy this headphone know that there is no 'low' setting' similar to the QC35ii or 'wind noise reduction' setting similar to the XM3. If wind noise is a potential issue where you live you will likely not be happy with these headphones. Unfortunately Bose so far REFUSES to acknowledge the issue and instead just says to reset the headphones with a canned response. They may also tell you to change the 'self voice' setting. This also does NOTHING because the issue is not just in calls. The issue is ALWAYS there. It is incredibly annoying that Bose continues to play dumb. I've tried no less than FOUR NCH700s. They all have this problem. It is working as intended when it picks up all that wind noise. The headphones simply lack an amazing feature that their old model has. An additional benefit of this 'low' setting would be handling very bumpy bus/train rides better. As they are now you may hear some heavy thuds from the noise canceling when on bumpy rides. This is an issue for all ANC headphones I've tried, but the QC35ii 'low' setting and XM3 'wind noise reduction' settings resolve this. The only option with the NCH700 in this situation is to go into the Bose Music app and disable noise canceling altogether. Far from ideal. If they address this issue I would highly recommend these headphones. The sound is quite nice and balanced. I wouldn't call it much of an upgrade over the QC35ii, but it's very pleasant and does not have bloated bass like the XM3. The call quality is excellent at least compared to other over ear ANC headphones. Good enough that the person on the other end isn't likely to complain. The clamp can be quite strong at first, but it will loosen up. You can accelerate this process by putting the headphones around the box they come in. Essentially have the box wear the headphones the long way. The headband can creak a little bit while walking around, but it's not really noticeable when listening to music. I should note that I wear glasses. You may have less issues with this if you do not. ANC is very good. Probably on par but slightly different than the QC35ii. Not much of an upgrade if at all. XM3 still wins here quite easily. The Bose Music app works fine. I had some connection issues before the latest update, but now it seems to be consistent. Conversation mode works great. Sounds basically as good as not wearing headphones."
Bose,NC700,4,1,2019-10-20,May have to do an update on your 700 headphones.,"Couldn’t get the headphones to turn off, so finally contacted Bose. I had to do an update on headphones. Would have been nice if Bose had instructions regarding that possibility. Super easy update though. Seem to be working ok right now."
Bose,NC700,5,1,2019-10-20,able to connect 2 bluetooth devices at the same time unlike sony,"best functions between the old bose 35 and sony. able to connect 2 bluetooth devices at the same time which cant be done with sony, and adding touch function like sony. sound isn't as good as sony but with the functions adding, it's worth it to me. very beautiful, not too heavy and comfortable. i like it much better than 35, a real upgrade with a hefty price tag."
Bose,NC700,5,1,2019-10-28,Beautiful sound,"Compatible with every device as long as they have bluetooth, a little expensive but worth the money."
Bose,NC700,5,1,2019-10-29,Love these headphones!,"Noise cancellation is great, sound quality is outstanding, they are very comfortable, on-ear controls are pretty reliable and very easy to use. Highly recommend!"
Bose,NC700,5,1,2019-11-02,when u can’t get any chill,Lifesaver. Caved after sitting on a 7am flight with the entire row behind me talking over each other the ENTIRE time. And almost getting enraged with coworkers idle inane chit chat. Can still hear some. But easier to ignore. Battery life is MUCH better than the Bose sound sport
Bose,NC700,5,1,2019-11-05,Headphones exceeded expectations,The head phones are great for work and air travel where they cancel a significant amount of noise.
Bose,NC700,5,1,2019-11-05,Excellent,Excellent headphones. Incredible noise cancelling
Bose,NC700,5,1,2019-11-06,EXCELENTE PRODUCTO,Perfecto!
Bose,NC700,3,0,2019-11-07,Do not use near water!,"So far so good on noise cancelling. However, the online comparison with other products claim that these are water resistant which is NOT was the manual says: “Do not use this apparatus near water.” So, whoever made this claim in the Amazon discussion, should correct their words."
Bose,NC700,5,0,2019-11-08,"Great mic, and great sound quality",Best headphones I've ever had. I compared them to my friend's sony headphones and these just sound better. Plus the mic sounds great on phone calls.
Bose,NC700,5,1,2019-11-10,State of the art,These babies are amazing!! I love adjustable noise cancellation and touch control. I’m now looking forward to the train commute I used to hate
Bose,NC700,5,1,2019-11-11,Great for concentration,"I wish they weren’t so bulky, but they work perfect for a cubicle office setting. They cancel the office noise and allow me to concentrate on my work"
Bose,NC700,5,1,2019-11-11,Optimized for calls,Great noise cancellation and sound quality and really great for phone calls
Bose,NC700,3,0,2019-11-13,Disappointed,Not Bose quality reproduction. Thin in sound. Lacks bass and warmth. NOT Audiophile reproduction. Way over priced
Bose,NC700,5,0,2019-11-14,Near Perfect,"These headphones are a definite upgrade from the Bose 25QC and the Sony Wh-1000XM2. But it still isn't quite the top pair on the market. When compared to the Jabra Elite 85h and the Sony Wh-1000XM3, they fall short in a couple areas. These headphones are definitely less flashy and unassuming than the previous Bose products, great for the business world. They sport a satin finish and an extremely comfortable feel, and won't pick up dust here and there. like the Jabra's fabric exterior. Like Sony's headphones, they are easy to clean. The touch controls on these is clever and easy to use. I think I still prefer the physical buttons of the Jabra Elites, but I have no complaints about these controls. I personally think that the Quiet Comfort Bose are the most comfortable pair out there, but these are also lightweight and extremely comfortable. When you're paying for quality headphones, the thing that matters most to me is audio quality and noise cancelling ability. Audio quality is fantastic and because you can't adjust the EQs, these aren't comparable to what you would get with Sony or Jabra. In fact, I like the Jabras best because I can easily switch to a flat EQ or to EQs adjusted for speech. If you listen to podcasts and music, that's a must. Bose doesn't want you to adjust EQs and that leaves your podcasts sounding muddy on the low end. These can't be adjusted liked the Jabras with Bose's Bose Music app.
The sound quality is, in my opinion, the best I've heard. I still have complaints in that department, which is most important for $400 headphones. The noise cancelling is also, the best I've heard. These are far superior to the Jabra Elites and a leap forward from the QC, which the NC sounded a bit like a whisper. When the NC is on, I can't hear it. I just hear silence. It works and works very well. One issue that I have with the Jabras is even though they do a better job of letting you talk on the phone than most other headphones, the mic didn't pick up your voice that well. These headphones pick up your voice perfectly. I was really let down that for the price, these don't automatically pause like the Jabras when you take them off. They don't automatically turn off when you turn the ear cups. There's no speech setting for podcasts. Those simple features are really nice to have. These have phenomenal audio quality and the best noise canceling I've experienced. And most the bells and whistles that you'd expect for an expensive pair in this price range."
Bose,NC700,5,1,2019-11-17,Awesome product!,Those are amaaazing! Beautiful design and very simple to use. 🎧
Bose,NC700,5,0,2019-11-17,The Cadillac of headphones!,"Whenever I travel (once a month) I see a lot of people wearing Bose headphones on the plane. I typically wear the Google pods for music, but they do not have noise cancellation. WHAT A DIFFERENCE THESE MAKE!! This is true noise cancellation! I can see people talking, but only hear the music I am playing. They arrived nicely packaged - like it was being presented to you, afterall, at this price point you'll most likely have them for quite some time. The Bose phone app is feature rich and has just about every option you could want. They fit comfortably although I start to feel some pressure on the top of my head after a couple of hours so I have to readjust their position. The ear padding is nice and soft too. Battery life is superb. I have charged them once (when I received them) and they have lasted all week. Now I know why so many people splurge on Bose headphones - they are truly the best at noise cancellation, sound quality and comfortability."
Bose,NC700,5,1,2019-11-17,Excelente custo-benefício!,Fenomenal!
Bose,NC700,5,0,2019-11-17,Amazing All Around; Most Comfortable Headphones I've Ever Used; Comparison with Beats Solo Pro,"I'm going to review the headset itself and compare it to the Beats Solo Pro Wireless. In general, I'm not going to base it's quality on the comparison to the Beats Solo -- because I have a good idea of what defines quality, in a vacuum. [---The Quick and Dirty Compared to the Beats Solo Pro---]
The sound is extremely similar, with the Bass edge going to the Beats. Personally, I like the heavier Bass of the Beats, so sound wins out just a tad on the Beats. Noise canceling is better on the Bose, but both are extremely good. Comfort -- definitely, 100% Bose is better. Quality -- edge to Bose, and I like they included a case that does not need to have the headset folded, which can lead to premature malfunction due to the cord when it folds. Functions -- about the same, tie here. Overall, even those Bose is light on the Bass, I'd purchase the Bose if I had to choose. [---Comfort---]
I'm not sure why, but I see a lot of reviews saying the comfort of the Bose is not good. I have no idea if Bose changed these after those reviews, but I worn many many headphones, the these are the absolute most comfortable I have ever worn. Not too mention my ears don't get warm like the others. 5 stars for comfort on the Bose. Nothing else I can really say. [---Sound Quality---]
Overall, flat. However, that's a good thing for audiophiles, usually. Treble -- organic, not tinny, not piercing. Mids -- subdued, but present. Not muddled. Bass -- Warm and light. No real punch or deep rumble. Just a slight tremor. Personally, I like a little more Bass, but you can't go wrong with beautiful audio output -- and the Bose delivers just that. [---Noise Canceling---]
Superb. Absolutely, superb. Many levels to choose from, and the highest level just really, really does an amazing job at getting rid of those low rumbles and ""white-noises"" that floats around a given day. Amazingly well done here. [---Quality---]
These are slightly heavy, and have a metal backing on the headplate. I think these are made very well. The cushioning is great, without allowing the metal band to dig into your head. The sliding ear cups allow for a good placement. Well done here. [---Other Functions--]
Bluetooth, and music playing does not require an app, though you will be prompted to install one. BT connection has been flawless and took less than a minute with no instructions. The 'touch-tap' capability is not as robust as the Beats Solo, nor is it as intuitive or responsive, but it works. You have to tap twice to register anything, whereas the Beats you have to touch once each time. It works, but not as good as the Beats. Alexa usage works very well. Just like the actual Alexa device. Nothing much to say here -- it works, and works well. [---3.5mm AUX Cable---]
You *can*, thankfully use an AUX cable with the Bose -- and you cannot with the Beats. Although it has a very small male end (not the typical 3.5mm) on the input. But -- this is a win here for those who like perfect audio transfer. ------------------------
Closing thoughts are the Bose 700 is an amazing bluetooth pair of headphones. Amazing noise canceling capability, with flat, but organic sound. I wish it had more bass presence, but with the overall picture of these -- I'm not complaining. One of the best on the market."
Bose,NC700,5,1,2019-11-19,Awesome sound and long lasting battery,"Amazing sound as expected from Bose, but way more important, very long lasting battery. I use these about 3-4 hours a day, and they usually get me through the whole work week without needing a charge, and when they need a charge, they charge fast."
Bose,NC700,3,1,2019-11-19,Too expensive,Amazing design and good sound quality.
Bose,NC700,4,0,2019-11-20,Super nice headsets - a design improvement over the QC35's,"Look for a video review I will be posting in the video shorts section above! These new headphones from Bose are .a step above the QC35's from a design standpoint. They lack the physical switch that conveniently failed on most QC35 headsets right after the warranty period ends. Bose has been terrible about fixing this widespread issue unfortunately but it looks like these new headsets will fair better with their electronic power switch. The 700's do not fold and as such have less plastic creaking noises when moving around. They fit better and are more comfortable. The ear cups are super soft and super cushiony (if that's a word) and were a pleasure to wear on a four hour flight I took the other day. Noise cancellation quality is top notch and on par with the 35's. The difference here is that you have more granularity to the amount of noise reduction. Bose says there are 11 levels but the first setting is ""off."" So in reality there are 10 steps of cancellation that can be set through the app. A button on the left ear cup will allow you to step through three favorite steps. Sound quality, however, is a little different vs. the 35's. It's not bad but it lacks the deep bass punch that the 35's have. If you're a TV/Movie watcher like I am on flights I think the 35's have an audio quality edge. These will be better for music given the sound is more neutral. But for video playback I think the 35's better replicate my home theater experience on the go. The 700's lack physical buttons for audio control (track changes, play/pause, & volume), instead going with gestures that are executed on the right earcup through a capacity sensor. I prefer this over the prior generation and it works great for the most part. I was surprised by how effective the voice assistant feature is on these - especially for iPhone users. It's possible to directly address Alexa or Google Home just by uttering the trigger word. The assistants will speak to you through the headphones. Neat feature. All in these are nice headphones but I am concerned about recommending Bose given the bad experience I had with my QC35's. They have a widespread issue with the 35's that's the result of a significant design flaw. Their only solution for out of warranty customers is to just buy a new set. If these were some cheap budget headphones fine, but this is a high-end product. Bose should be doing better by their customers."
Bose,NC700,4,0,2019-11-20,A couple of things..,"These are the first set of noise-canceling headphones I have owned, so I have no other pair to compare them with. On many levels I think they are wonderful! They are very comfortable, don't squeeze my head too tight (and I am very sensitive to that) and they are very well padded for extended use, I normally use them for an hour or so a time. I didn't love that I had to install the app to use on my phone, but my experience with that was pretty painless and most everything set up without an issue, and I have not had a lot of disconnects. What I have had a problem with was setting up Alexa, I cannot get that to work for anything! Bluetooth finds the headphones with no problems but when it tries to connect through the Alexa app it fails every time. Works flawlessly with google assist, however, so I'm not sure what the problem is there but it's disappointing. When I started using the headphones the blue tooth was experiencing a lot of stuttering, super annoying, but thankfully a firmware update seemed to fix that issue. I hooked these up through BlueTooth with both my android phone and my PC with Windows 10 with no problems, the sound quality is AMAZING, the noise cancellation is awesome! And this has quickly moved from a luxury item to a necessity. Love them! Are they the best on the market? Not sure, but apart from the couple of issues I have had, they are fantastic!"
Bose,NC700,5,0,2019-11-21,Great sound,These are sleek gorgeous and so comfortable. I can wear when I work out or just around the house. Can’t wait for my next flight to wear to keep the noise out. The sound is crisp I have no complaints
Bose,NC700,4,0,2019-11-21,Superb noise-canceling headphones,"I've been using Bose QC 35 II headphones for a year now and very happy with it. When I had the opportunity to review the Bose 700 headphones, I was very excited and had to give it a try. Naturally, this review is more of a comparison between the 700 and the QC 35 II for those are shopping between the 2 choices. Bose 700 replaces QC 35 II as the flagship noise-canceling headphones. After trying it out for a few days straight, I have to say I'm not disappointed. Both have their pros and cons but in the grand scheme of things, the 700 edges out. Design and FIt. The 700 has a more modern, stylish look. There are hardly any buttons on it since it relies on touch control. The head band has a full-length padding underneath while the QC3 5 II has the padding at the center part of the head band. The 700 fits well and is very comfortable. However, I like the loose fitting of the QC 35 II on my head a little better. Both are really comfortable and I can wear them for hours on end. Controls. The 700 uses a touchpad on the earcup to control most functions while QC35 II uses physical buttons. Understandably, the touchpad control is more trending than button mashing. It's mostly spot-on for me. No major issues there. Phone App. The 700 uses the new Bose Music app while the QC 35 II uses the Bose Connect app. Since Bose took away most buttons on the 700, you'll need the Bose Music app in order to manage the control. On the QC 35 II, you'll just need the Connect app to do the initial setup (Bluetooth pairing, assigning the action button to ANC level switching or voice assistant) and delete it later if you want. Active Noise Canceling. The ANC on the 700 is every bit as good as that on the QC 35 II, if not better. The 700 has like 11 levels while QC 35 II has only 3 (high, low, off). The ANC completely eliminates the HVAC noise in my office. You can still get a hint of people talking in the background (depending on the ANC level). On the QC 35 II, you can toggle between the 3 ANC levels with the action button on the left earcup (which can be customizable with the app). On the 700, you'll have to use the Bose Music app.
Sound quality. I'll give the 700 an edge on this front. It has more balance in the mids and more extension in the highs. Lows are about the same. Good, clean bass. Not the bass head heavy kind. The 700 seems to have a slightly wider soundstage as well. Overall, it's nowhere close to audiophile level but it is not designed to be. Call clarity. Good clarity on the other end of the line for phone calls. No people complains about having hearing issues when talking to me on the phone yet. Connectivity. Both 700 and QC 35 II can pair with multiple Bluetooth devices and can connect up to two devices at the same time. The latter is a big selling point for me. What it does is that it allows me to connect wirelessly to my phone and laptop simultaneously. Say, when I was watching a youtube video on the laptop and a phone call comes in, the headphone will automatically switch to the phone connection to take the call. If you want to switch between the two connections, simply stop the playback on on device and start playing on the other. Both comes with a 3.5mm audio cable for when you're running out of battery, or plugging to the entertainment system on a flight. Battery life. Both offer 20 hours of ANC on a single charge. What the 700 really brings to the table is the fast charge which gives you 3.5 hours of battery life for a 15-minute charge, as well as the updated USB-C charging port. Portability. The QC 35 II is foldable while the 700 is not. As a result, the included travel case for the 700 is a little bigger. Not a huge difference in size per se but QC 35 II is more portable. In summary, for the 700 headphones:
pros:
+ Bluetooth connectivity up to 2 devices at the same time
+ superb Active Noise Canceling
+ nice and comfortable fit
+ touchpad control
+ good sound quality & call clarity
+ 20 hours of ANC on a single charge
+ fast charging gets 3.5 hours of battery life for a 15-minute charge
+ USB-C charging
+ 3.5"" wired connectivity
cons:
- needs phone app to control some functionality
- non-foldable design
- more expensive than top competing models
As with all headphones which are subjective, I would recommend going to a store to try it out and decide for yourself. That being said, I doubt you would be disappointed with the 700. It is a well-rounded pair of noise-canceling headphones with good sound quality."
Bose,NC700,3,0,2019-11-21,Great noise cancelling headphones but not great headphones,"Bose has been the premium noise cancelling headphone leader for decades but in recent years competitors have caught up or even exceeded Bose in some ways. These Noise Cancelling 700 Headphones are Bose's latest attempt to regain supremacy. In some ways they succeed and in others they don’t. Truly outstanding and unmatched:
• An excellent microphone array that makes for class leading voice call quality (particularly in noisy environments) and very good noise cancellation
• Excellent Dual Bluetooth connectivity with 8 device memory and easy switching (although a few others offer dual connections)
Top Tier and among the best:
• Excellent noise cancellation on par with the best competitors for air travel, but some competitors are better under some other circumstances
• Excellent user interface with touch and buttons giving access to most functionality without app
• Excellent voice prompting and variety digital assistants supported
• Excellent build quality
• Excellent comfort
• Excellent travel case
Competitive but not class leading:
• Bluetooth 5 with AAC Codec (some competitors offer higher quality codecs)
• 20 hours of battery life - but only at modest volume
• USB-C, but only used for charging, not audio
• Wired audio facility but with less common 2.5mm jack
• Fast charging, but almost half the rate of the best
• Software updates via mobile applications
• Travel form factor folds flat but doesn't fold up so thin but not as small as some
Noncompetitive or undesirable:
• Mobile device apps for iOS and Android are not well designed or implemented - feature poor, buggy, create privacy concerns, and are required for some functionality
• While audio is crisp and clear, and decent for voice and background music listening, actual fidelity is poor and sound stage is flat with unimpressive volume, underwhelming bass that decreases as volume increases, no punch or emotion, and annoying shrill piercing treble. Conclusions:
If your primary use is for voice calls in noisy environments, these are unsurpassed - buy them. And a number of other features are competitive so these could be good choice as long as music quality is not important to you. But I think that the major competitors that include Bowers & Wilkins PX7's, Sennheiser PXC-550II's, Sony 1000MX3's, or even Bose QC35II's are better choices for most people - they are more versatile, meet or beat the Bose 700's in most respects, and all have a significantly better music fidelity."
Bose,NC700,1,1,2019-11-21,Disappointed.,"When playing music the sound quality is great. My problem is when using the phone function the noise cancellation does not work. It amplifies Ambient sound. When I set my my phone to do not disturb calls still come through. I do not expect to have these problems with such an expensive set of headphones. I had purchased the Bose qc35 II and the exact same problem. So I returned the headphones to Amazon and purchased the 700. If this is something that can be addressed I would appreciate Bose reaching out to me. Technical support is poor, and they do not understand the problem."
Bose,NC700,5,0,2019-11-21,"Great Sound Quality, Lightweight, Easy to Operate","I've been using these headphones for a week and I can't get over the superior sound quality. They feature terrific high end frequency replication and offer a bass you can feel. I experimented briefly with the Bose music app, but I have enough apps on my phone already and this connects fine as a regular Bluetooth device. In the end, the comfort and sound quality are the most important and not the other features. Both are great on this product. These headphones have a really nice, sleek design. The ear cups swivel and can be easily adjusted to fit your head. The ear cups have what seems to be a soft leather or imitation leather padding that is comfortable and helps create a seal that blocks out external noise. You can adjust the amount of noise cancellation, so these are ideal headphones for both travel and zoning out. The headphones charge with a USB-C charging port. At this time most of my other devices require a USB Micro-B, but I'm seeing more of he C ports and cables. A charging cable is included along with an AUX cable. You also get a very nice plastic hard case that zips closed. The headphones have a minimal design with only three buttons. The only button that's labeled is the Bluetooth button. One really cool feature is that the front half of the right ear cup can recognize taps and gestures. Instead of feeling around for a tiny button, you can just double tap the ear cup to play your music or answer a call. You can adjust volume by swiping down or swiping up. The 20 hour battery life means these are always ready to play. I'm sure this set of headphones has more features than I'll ever use. The most important thing is that they are very comfortable, easily adjustable, and sound terrific. If you love music on the go, these headphones are a perfect choice."
