Manufacturer,ProductName,review_rating,verified_purchase,review_date,review_title,review_text
Anker,Soundcore Liberty Air 2,5,1,2019-12-01,"Versatile, lightweight true wireless headphones","These are the most comfortable true wireless headphones I've worn. Very light weight and easy to wear for extended periods of time. Sound quality is good, and the ability to use one piece at a time is extremely useful and versatile."
Anker,Soundcore Liberty Air 2,5,1,2019-12-03,ABSOLUTELY amazing,"I just got these and they are absolutely amazing so far. I had a little issue with pairing them but that was my mistake. The sound quality is exceptional. I work in a factory and they stay in all night and are very comfortable. The only thing I have noticed is that they DO NOT have a volume control. That is done by your phone/ipod or whatever. however, they still sound amazing. I would definitely recommend them to anyone
Update: I downloaded the soundcore app and you can change the way you push/hold the earbuds. I changed mine to volume control and it works better now that I can control the volume. These are still awesome. Highly recommend"
Anker,Soundcore Liberty Air 2,5,1,2019-12-03,awesome sound quality,"I'm satisfied with the sound quality. Fits well in the ear. The music stops on its own due to the sensor when removed from the ear
It's worthwhile collecting information for about a month."
Anker,Soundcore Liberty Air 2,5,1,2019-12-03,Awesome for phone calls,Really good for phone calls. Sound quality is awesome. I have had several pairs of wireless and these are by far the best ones I have owned! !
Anker,Soundcore Liberty Air 2,5,0,2019-12-04,Amazing set of buds with a quick modification.,"These buds are pretty amazing but they weren't that way out of the box. The earbud tips that come with these are very unsatisfying to use and leave a lot to be desired with the sound. For me, the issue was a case of getting good coverage over my ear canal and none of the ear tips in the box worked. If only some foam tips were in the box. Standard foam tips don't fit inside the case on the buds. However, I was able to trim the tips to size and now they are amazing and probably my favorite set of earbuds I've owned. Foam tips make a better seal for me and feel more secure during any activity. I hope in the future Anker/Soundcore offers foam tips in the box because while the buds themselves sound great any set of buds will sound poor when they don't fit your ear well. The sound feels full and nothing ever feels distorted like in some buds. The inclusion of EQ settings is nice but I've had the most success with the custom EQ.
Build quality is fantastic. The matte finish of the case is a nice touch as well as the USB C charging port. It all feels sturdy with no connection issues so far. HOW TO ADD FOAM TIPS: Use some very sharp precise scissors and start with small removals of foam. I was eventually able to get them to the right size where they fit into the case perfectly while on the buds. I then used a very small amount of superglue applied to the inside of the foam tip and on the outside of the earbud where the tip rests. Make sure not to cover the speaker openings. Voila, you now have secure foam tips for your Liberty Air 2s that in my opinion make a better seal and let the great sound of the earbuds shine through."
Anker,Soundcore Liberty Air 2,4,1,2019-12-04,Good overall,Good sound quality and good battery life. Does not have noise cancelation
Anker,Soundcore Liberty Air 2,4,1,2019-12-04,Good build quality and sound,Impressed so far (after two weeks). Build quality and sound are solid. Initial Bluetooth pairing took some research to learn that only one of the ear buds will show up as connected (at least on my rather outdated iphone).
Anker,Soundcore Liberty Air 2,5,1,2019-12-04,Great earbuds for music,Great for music and phone calls
Anker,Soundcore Liberty Air 2,3,1,2019-12-04,Constantly fall off ear,"Honestly these buds are amazing and work wonders, however they fall off constantly even after trying all the buds."
Anker,Soundcore Liberty Air 2,2,1,2019-12-05,Not many customization,Not that impressive not many customization options on the app you only get 2 taps to skip and hold to play and pause no single tap or triple tap maybe they can fix this in a update
Anker,Soundcore Liberty Air 2,3,1,2019-12-05,Great if they fit your ears,I wanted to like these but they didn't fit well I my ears.
Anker,Soundcore Liberty Air 2,4,1,2019-12-05,A good product with very few compromises,"I got this product as a birthday gift and I have to say...I like it. The microphones on this product are great and I haven't had a single complaint. Connectivity is good, but there is a small complaint. There are times that the earbuds will not pair together, which happens only 20% of the time. I've also had an issue with static covering my music, but that happened once. Sound is decent, the earbuds could use a small volume boost along with the bass. But I gotta admit it's just me being greedy, I don't think anyone will have a big issue with the output. It's fairly close to airpod level. The battery life of the earbuds and case are impressive to say the least. I've had the earbuds a month, but I've only charged the case 3 times so far, and I use these buds daily. The earbuds themselves lasted about 6 hours of straight audio. It's great. With the right ear tips noise cancellation is great, but I have odd shaped ears so they took a minute to configure. Also, download the app!!! The adjustments to the sound makes for a better music listening experience. Overall, great earbuds for the price, and I'd certainly recommend them to anyone in the market for good wireless earbuds. Just beware of the small issues that may occur."
Anker,Soundcore Liberty Air 2,5,1,2019-12-05,Dont sleep on these!,I thought these had hear through feature... .........But besides that really great headphones for $100 better than what i was used before I like that you can use the right ear without the left ear for me....it was either a choice between these or the Razer hammerheads these won i recommend these
Anker,Soundcore Liberty Air 2,2,1,2019-12-07,Disappointing,"The battery life and convenience of wireless was great but the sound quality left a bit to be desired. The bass was acceptable but the highs were a bit tiny, which wasn't really that much of an issue. The main issue I have is the hissing white noise that comes from them when audio is playing. It's not too bad with most music but it's very noticeable and annoying when watching a show or video on YouTube as well as when listening to a podcast. I also noticed that you have to turn the volume up a bit for a decent listening experience. I'm not sure if it's an issue with the product or just my specific pair, but I wasn't really impressed especially for the price."
Anker,Soundcore Liberty Air 2,2,0,2019-12-07,Worse than a lot of the cheaper options,"These are pretty all-around terrible. They sound awful unless you get a perfect fit. Speaking of fit, they'll either give you a headache after 5 minutes or fall out of your ears. It's one or the other. Oh and get ready to LOVE the hypersensitive touch controls when you try to re-adjust them in your ears. At least the battery life is quite impressive."
Anker,Soundcore Liberty Air 2,5,0,2019-12-07,Real review - I don't have any,"I bought the previous version of these ones, I'm not sure if it was a compatibility issues but I was having connection issue with it but the sound was great and great buds. Now I have the 2nd Gen, omg! These pair are amazing in every aspect for me, sound is excellent, awesome battery life, no connection issues, I can use one earbud if I choose plus if I remove one earbud then the system automatically pause whatever is playing on the headphones. By the way, if you download the app; you can control pretty much all of the settings: such as sound, EQ and even turn off the automated earbuds removal pausing system if you prefer. This is the best customer service from any headphones provider that I've ever received out of all of the headphones that I've purchased! You have my word, if you buy them then you won't be disappointed unless there's a compatibility issue but other than that, you'll be good to go."
Anker,Soundcore Liberty Air 2,1,1,2019-12-08,"I can hear you now, out of one ear.","4.3 stars? I'm not buying it. I have tried to get both buds to pair with no success. I tried on Android and I tried on Apple with the same result; only one ear bud pairs. I spent wayyyy too much time searching for a solution. I unpaired, I tapped, I held my finger on each bud one at a time following very exacting directions for how and when they should be in the case vs out. All with no success. I went to bed and woke up the next morning in hopes a new day would bring ""pairing"" clarity. Nope, same one-sided result. A bluetooth device should easily pair. Sadly, these don't. BTW, I enjoy other Anker products. I have multiple Anker charge blocks, cables, and car chargers. I have an Anker Viva Pro which I use daily and a Roav smart charger. Up until now, Anker has never disappointed. However these ear buds are beyond disappointing, they are frustrating. If you don't believe this review, Google something to the effect of ""Liberty Air 2 both won't pair"". Consider all of the various ""answers"" with no consistent solution. Do you really want to set yourself up for this level of troubleshooting over a pair of ear buds? Save you time and save your sanity. Steer clear of these until Anker figures out how to make BOTH ear buds seamlessly pair."
Anker,Soundcore Liberty Air 2,2,1,2019-12-09,Possibly Defective unit,"***update***: I tried to get a replacement but it didn't arrive (not anker fault) so I got a refund! However anker customer service was superb and pro consumer so if u have issues contact them. But my honest opinion is don't buy these unless u want this particular style, get the anker liberty 2 pro those are phenomenal in price and performance! They are not perfect but worth the buy over air pods and maybe even the Samsung Galaxy buds. *Please note this isn't a full product review due to the possibility of receiving a defective product (it happens) and it no way relates to fully functioning product, will return for a replacement*
So I'll say this off the bat I'm super suspicious about wireless Bluetooth headphones because one they don't sound as good as wired and don't even know if they ever will, they drain phone battery life and just lack innovation and not durable. I received my Anker liberty air 2 due to positive review from flossy carter on youtube. Pros:
- I love the aesthetic in terms of color (yes my favorite colors are black and red) it looks great and the red looks super cool inside the ear tip and bottom lining. -Bluetooth range was actually pretty good and i can be in the bathroom while my phone is charging in the room without it cutting off. -Sound quality as is (no eq settings) actually pretty good, I was surprised at how good they sounded for wireless tho not as good as my pc/ gaming audio Technica mx50 with an Aune amp/DAC. -the case overall looks very good and feels nice, not cheap plastic or flimsy, this also for the earbuds. - good selection of tips and nice ear tip holder. tho not sure about the right ones for me
- no jamming the earbuds in your ear when pressing the buttons. -No Video delay or lip-synching issues. -not overpriced trash like the apple air pros. cons:
-this one is subjective: don't like the apple air style of headphones tho these don't look as dumb and ghetto as the apple ones. - the eq settings on the app tho the preset settings are ok and do help make them sound better it would be better to keep those but also allow the user to mess with frequencies as actual EQs do. -no dedicated volume buttons: this is a must for me like yes u can use the app to change it but it is burdensome to do so and doesn't work well. the double-tap has a delay and the pressing down doesn't change the volume fast enough
-Left earbud cuts off from time to time worse on calls it happens frequently enough to be annoying. - on calls which is one of the main reasons, i got these people sound like my voice sounds muffled and echoes alot compared to my wired sony bass boost earbuds. -Also on call, i experienced distortion of the other person's voice and didn't sound great. - the touch buttons are a bit finicky and there should have more options or buttons to ad functions to
- no volume rocker one-star automatic knock off
-the ear fit could be alot better maybe ear tips with wings? it didn't fall off but does have a tendency to get loose alot
-No noise cancelation
-experienced alot of random pausing when listening to music"
Anker,Soundcore Liberty Air 2,2,1,2019-12-11,"Sounds good, fits badly","Pairing is a bit wonky, and the fittings are either too big for my ears to fit properly, or too small and fall out easily. However, they sound fine."
Anker,Soundcore Liberty Air 2,5,1,2019-12-11,Fits my ear perfectly,Tried a few wireless buds before landing on the Ankers. I should have started here as I loved my Anker wired BT buds.
Anker,Soundcore Liberty Air 2,1,0,2019-12-12,left side did not sync,left side did not sync
Anker,Soundcore Liberty Air 2,1,1,2019-12-12,Of no use,"Earbuds are fragile and tear easily. None of the provided earbuds kept them firmly in my ears. Sensor that turns the sound off when the bud is removed only works on the right side. They are heavy, and it took very little effort to dislodge them from my ears. I wanted to like these. Very disappointed. Returned."
Anker,Soundcore Liberty Air 2,4,1,2019-12-13,Worth the purchase (after a rough start),"First the bad, then the good: When I first put these in I was underwhelmed, but now they're almost perfect! I have never used totally wireless earbuds before, so I wasn't sure exactly what to expect. The first time I used them I freaked out because the sound quality was awful, the left earbud disconnected a couple of times, and it also dropped during the first call I made with them. Once I had fiddled with them by taking them in & out of their case a few times to connect with my phone, that hasn't happened again and they both connect perfectly! Adjusting the EQ with the app & switching to different modes in succession helped with the sound. I think the EQ settings I had on my phone's music app must have affected my first listen. That, & as it turns out, the size of the little tips you put on the buds makes a BIG difference! My left ear hole is a little smaller than my right, and when I put a different size tip on that earbud, all of I sudden I had that booming bass I was looking for! So definitely play with those if you buy these, one size does not fit all. The sound is much better than any of my other headphones. Very crisp. I listen to a lot of electronic music & there tends to be lots of little subtle sounds in it, which I can hear perfectly with these. Good bass, too, as I've said! Call quality is ok, I guess. I haven't had any complaints from the people I have talked to, no weird echo or anything. I found it very useful the other day that I could just put in one earbud to use like a headset while I was driving & my car's bluetooth wasn't working. Plus my hands are almost always full getting in & out of the car so it's nice not to have to juggle my phone too. Just pop one of these in & put the phone in my purse; no more staying at the office or in the car until I'm finished with my conversation! So I would definitely say these are pretty great! I really just got them to use at the gym which they are PERFECT for. I do weight training and they absolutely stay put. I will say that I don't run or do any plyometric work but I bet they would stay in for some box jumps. Even though that's all I got them for, they haven't been relegated to gym bag status; I keep them in my purse because I actually use them a LOT! To me that's the biggest thing that says they were worth the purchase. And even if these hadn't adjusted well for me, I have read great things about Anker's customer service and I'm sure I could have exchanged them easily!"
Anker,Soundcore Liberty Air 2,5,1,2019-12-14,Be patient when resetting the pairing.,"My first initial impressions were : nice packaging, very sleek design ( love the fact there is an option for black or white colored buds.) solid built and extra tips for optimal fit. I had issues getting both to pair together to my phone, watched numerous vids on the resetting process with no luck. I stumbled through the faq section here and found a reset that I hadn’t tried and it worked perfectly! After having both paired together I can say I feel these are worth the price an do in fact sound better than my ear buds that came in my iPhone 6 box. As far as longevity of product I can’t speak on that yet. I’ll update if any issues arise."
Anker,Soundcore Liberty Air 2,2,1,2019-12-14,Connection problems,"They kept disconnecting, and shutting off for no reason. Most or my calls dropped."
Anker,Soundcore Liberty Air 2,5,1,2019-12-15,"Good earbuds, great service after the sale","I wanted a set of ear buds with long battery life and good frequency response. These looked to be a good choice. I charged the phones and linked to my phone. So far so good. I installed the companion application and ran the setup process. All this was quick, easy and error free. I had some issues with the sound profile, so I contacted Anker. They worked tirelessly to solve my problem and ensure I had a great set of earbuds. Kudos to Anker plain and simple! These earbuds are costly, and if they don’t sound great the company making them should work with you to make it right. Anker does this!"
Anker,Soundcore Liberty Air 2,4,1,2019-12-17,"Great sound and fit, cheaper than the well known competitor","These sound great and the fit was spot-on for me without trying out any of the other sized tips. Properly pairing them out of the box was an issue -- I didn't get audio out of both of them. After figuring out the pairing reset process they worked fine. Download the SouncCore app -- mine updated the firmware to fix bugs right away, and it has an option for tuning the sound to your specific hearing profile. I can't say much about noise cancelling, but the room has the eerie quiet sensation of noise cancellation, so I assume it works OK."
Anker,Soundcore Liberty Air 2,5,1,2019-12-17,GREAT EARBUDS!!!,"For the Price, I think the QUALITY and PERFORMANCE of these earbuds are really hard to BEAT!!!! They are lightweight, comfortable and pack a GREAT SOUND. I used Comply Replacement Earbuds to ensure a good fit
for me instead of the ear pieces that came with the buds."
Anker,Soundcore Liberty Air 2,5,1,2019-12-17,An outstanding set of earbuds,"Not perfect, but honestly pretty incredible for 100$. Battery life pretty easily gets me through my workday, assuming I take them out for 30 minutes every couple of hours for a quick charge during a meeting, and the sound is great."
Anker,Soundcore Liberty Air 2,3,1,2019-12-18,"Great features and support, poor sound","Was looking forward to using this as the features were great. 7 hour battery life, Programmable touch gestures, Qi and usb-c charging, small case. But I couldn't get over the fact that the sound was just terrible regardless of how it's EQ'd, even with hearID. Had to return it. My QCY T5's sound way better than these. On a side note, these were a second pair as my first ones had a volume issue with the left earpiece. Anker support was great on that end, but that doesn't take away on how poor these sound."
Anker,Soundcore Liberty Air 2,5,1,2019-12-19,Call quality is really good!,After going through a few earbuds these hit the bullseye. I use earbuds for business so my top priority is call quality. These are very good. I've never heard what Airpods are but I was completely satisfied. I tried Cowin's latest because they were highly recommended but call quality was not there and out of 3 units there were problems with the earbuds themselves. These are highly recommended!! !
Anker,Soundcore Liberty Air 2,5,1,2019-12-19,Honest review from someone who's used a lot of headphones (updated),"Updated: I would give the product 3 stars (detailed review below) but Anker's customer service is so good that I would give them 6 stars, so average is 4.5 stars rounded to 5 stars. You'll need to find a product that's right for you, however, you can never go wrong with a company like Anker who takes so good care of its customers...
------------
Design and build quality excellent. No complaint. Durability we'll find out sooner or later. Battery life also exceptional, great job Anker. Call quality is great. In terms of noise cancellation, this is a closed design earphone without active noise cancellation, if you cant understand this, dont bother reading the rest of the review :)
Pairing with iphone xr was a disaster but I got it work using the ""putting them back to back"" trick...
My real issue is with the sound. My current wire headphones: Sennheiser HD598, Bose Soundtrue On-ear, Sennheiser IE80, Denon C710K, Creative Labs Aurovara Air (which I absolutely love more than any other), and Apple EarPods. My current wireless headphones: Airpods Gen1 (I lost one earbud which is why I bought the Anker); Sony WI1000X which I use for air travels. I'm not comparing this $89 pair True Wireless earbuds to the IE80s, which is obviously not fair. I'm also not comparing this with the Aurovara Air, which has a different design. The problem is that I dont know what I can use to compare. The resolution seems to be fine, with ""fake grains"" which is common in over-engineered headsets or speakers. The compression of bluetooth obviously didnt help either. The sound stage, well I dont know how to describe it.. it sank into the bottom of the ocean and can never be found. The real problem is that it doesnt matter which profile I pick out of the app, I couldnt get out a pleasant sound. Is the Apple Earpod superior when it comes to sound quality? Not really. However, it produces decent sound that you can listen to for hours and not feel like going insane. I think same thing applies to the BeatsX which has terrible sound but doesnt make you uncomfortable. The Liberty Air 2, unfortunately, didnt achieve that. When you try to get good sound of a budget headphone by over engineering everything, it usually doesnt end up well. The bottom line is - I'm keeping these because they are so comfortable and easy to use and have an in-ear design - which is what I absolutely need for my 3 - 4 hour daily commute - I dont want to spend $250 for the new AirPods pro and this is excellent for its price. However, I still want to write this review because what Anker (one of my favorite companies) claims to be ""rigid diamond-coated drivers produce sound with flawless accuracy"" is simply not true. The accuracy is terrible which is ok for this price point, just use a different angle to highlight the product."
Anker,Soundcore Liberty Air 2,3,0,2019-12-20,"Sound great, work great, fall out","UPDATE: I've now tried just about every earbud ""replacement"" available. If you're like me and can't keep things in, try the Sport Earbud Stabilizers available here https://www.amazon.com/gp/product/B07WFK8KVJ . They're not perfect: they come as a 6-pack but all of the same size (3x left and right, each) so there's no custom fit. And they don't fit inside the Liberty charging case if you leave them on. That said they do hold these earbuds in my ear and they were a super cheap remedy. Maybe I just have a different ear shape than everybody else. These things get ""never fall out"" glowing reviews from other buyers. But for me they fall out. They're fine for a few minutes, but over time they slowly start easing out of my ear. I've tried EVERY tip size included and nothing helps. I wish they had an accessory available for this to add a tab or loop like some other brands offer to help hold them in your ear. I'm keeping them in hopes they come out with one, but not using them very much until then."
Anker,Soundcore Liberty Air 2,5,1,2019-12-20,Fit great and sound great - love them,"I have a hard time finding earbuds that fit well and feel good. These fit better than any pair I have ever used and feel great. I can hardly tell they are in my ear. I travel via plane often for work and these worked great. The sound was really good and, with the noise cancellation, I would hardly tell I was on a plane. They were so quick and easy to set up. I like how I can only use one of I want to keep one ear to listen while at the airport. I would recommend these to anyone looking for a good pair of earbuds for a good price."
Anker,Soundcore Liberty Air 2,5,1,2019-12-21,great earbud,"great sound, just hope that the mono mode touch function can be customize."
Anker,Soundcore Liberty Air 2,4,1,2019-12-21,Great product and great price,"The battery life is amazing and the ability to change EQ settings through the app is great(I think acoustic sounds the best). I did have a hard time getting the two headphones to link initially, but with little research I figured it out and haven’t had a problem since. I would 100% recommend to anyone who is looking for solid wireless headphones without spending close to $200+"
Anker,Soundcore Liberty Air 2,5,1,2019-12-21,nice,Love Anker products and this headphones is fantastic. Being used for some time and great performance. Only downside is it does not have ambient mode.
Anker,Soundcore Liberty Air 2,5,1,2019-12-22,Amazing product,Looking for an alternative for the AirPod pro I think I found one in the Soundcore Liberty Air 2 the sound and features are amazing for half the price !
Anker,Soundcore Liberty Air 2,5,1,2019-12-22,Review,It’s been great using this.
Anker,Soundcore Liberty Air 2,5,1,2019-12-22,Great earbuds,Great sound and comfortable. Noise cancelation is almost too strong
Anker,Soundcore Liberty Air 2,4,1,2019-12-22,So far so good,So far so good. Sounds great battery lasts quite a bit but then again I don’t use as much as I would like to so far. One thing though the touch button is that a sensitive but I think that will get some used to
Anker,Soundcore Liberty Air 2,4,1,2019-12-22,Beyond expectation,the product is competitive with the well known brands with a reasonable price. highly recommended for the price and quality. except if you looking for studio sound quality will prefer boss and specialized product.
Anker,Soundcore Liberty Air 2,5,1,2019-12-23,Good item,It has a Very Good sound and mic but it disconnect always after get it outside the box to receive a call
Anker,Soundcore Liberty Air 2,4,1,2019-12-23,Exceeded my expectations.,"The sound quality really exceeded my expectations. Keeping in mind they may not be as high quality in sound like other high end brand headphones but the quality it very good. Clear voice, heavy bass and the soundcore app EQ settings along with Hear ID really makes a difference. So far I've been getting very good battery life with moderate listening to music at mid to full volume."
Anker,Soundcore Liberty Air 2,4,1,2019-12-23,New pair working well,"Update 4/11/20:
I returned the original pair, but Anker ended up sending me a new pair to try out since I had such a poor experience. Their customer service continues to be great and is one of the main reasons I’ve bought many products from them. I didn’t have any issues pairing both earbuds this time around and they’ve been working great so far. Still not giving 5 stars due to the fact that I had so much trouble with them originally. But maybe they’ve updated them now so the issue has been fixed for all of them, I’m not certain. Original:
After trying to set them up for over an hour, I still couldn’t get both earbuds to pair at the same time. I have two other sets of Anker earbuds and haven’t had any issues with those, but they’re not designed to be able to work independently like the Liberty Air 2.
The ability to use the earbuds independently was one of the primary reasons I purchased these, but it appears Anker hasn’t figured out how to get these to pair properly. They will both pair to my phone at the same time, but music will only either play out of the left or the right earbuds at a time. In the Soundcore app, only one earbud will show up at a time. I have a degree in computer information systems and am really familiar with technology, so it’s extremely frustrating when a product doesn’t work even after following all of the troubleshooting steps. I’ve emailed Anker support so I’m waiting to see if I’ll have to return them or if they have alternate pairing instructions."
Anker,Soundcore Liberty Air 2,4,1,2019-12-23,Call quality,I have two sets of Jabra 65T and they do a great job but I have received numerous complaints about background noise during calls so I decided to give the Anker Liberty Air 2 a try and sure enough they live up to Ankers claims. Sound is good but I primarily use them for calls so I'm not expecting great sounds quality. The only challenge that I've had with these buds seems to be with the bluetooth connection. Occasionally it will seems to loose connection and there is a loud audible crack. It's not often enough to deter from what these buds do well but it is enough to mandate 4 stars instead of 5.
Anker,Soundcore Liberty Air 2,5,1,2019-12-24,Awesome!,They are awesome! Makes my gym workouts even better! !
Anker,Soundcore Liberty Air 2,2,1,2019-12-24,HOT GARBAGE,"Not at all a true competitor to the AirPods or AirPods Pro. Sizzling highs, over pronounced bass, lackluster miss. The touch controls are clunky at best, and the app isn’t even worthy of being called clunky. I’m an Anker fan, I had really high hopes for these and they let me down big time. Oh, and don’t even think of using these for phone calls. Everyone I spoke with said it sounded like I was in a tunnel. Sending these back after about 8 hours of owning them. Total waste of time and money."
Anker,Soundcore Liberty Air 2,4,1,2019-12-24,Good buds for everyday use,Limited touch controls which should be addressed in the next firmware upgrade
Anker,Soundcore Liberty Air 2,5,1,2019-12-24,Work Great Outdoors For Phone Calls Using Iphone 11,"I picked these up for working outdoors for yard work and my job im outside a lot working construction sites. I tested these outside near the freeway, indoors using a fan for call clarity, no issues everyone I spoke to could hear me clearly. The sound is great, very close to the Liberty 2 Pro I own for use at home and gaming with my Xbox. These 2 work well for gaming on the Xbox and watching tv. Just know you must have a TV with Bluetooth connectivity to play xbox. I recommend these to anyone that want clear calls and easy touch controls on each side. Also, they can be used independently, the left ear works independently of the right and vise versa when one or the other is stored in the case."
