Manufacturer,ProductName,review_rating,verified_purchase,review_date,review_title,review_text
Samsung,Galaxy Buds Plus,4,1,2020-02-16,so sad to let it go(iOS exclusively),"-These are less expensive compare to similar products. -These look so great on anyone's ears. -Its sound quality isn't bad at all. -These fit so well that they just don't pop out randomly. -different colors are available to choose from. -You can customize the fit. -These sound/look very good. -Block noise relatively well even with PNC. Maybe equivalent to airpods pro's ANC. -Extremely long Battery life is not much of a concern for me, but it's a plus. Now, the problems:
-When galaxy buds+ was pared with iOS devices. Its Bluetooth connection and audio(music/voice) starts breaking up when you have reached its maximum signal range. The problem persists even when you came back within its sufficient range. (Solution: disconnect/reconnect)
- Even the default ear pieces fit very well on my ears, wearing them for about an hour caused my ear to hurt. So, I swapped them with smaller ear pieces, then the buds don't seal my ears that much that quality of sound and all decreases. I think those rubber ear pieces should've been much more softer/mushier so that it doesn't stress on your ears that much. -There's a slight latency when it pared with iOS devices. -Even if galaxy buds+ was advertised as iOS compatible, I guess still iOS users shouldn't expect these will provide a full feature like they do with android. The galaxy buds+ application for iOS currently is not compatible with certain iOS devices. However, they might fix that matter later. Error: ""app is not compatible with this device"""
Samsung,Galaxy Buds Plus,3,1,2020-02-16,3 stars because I purchased for the buds+ but does not fit,I ordered this for my new samsung buds plus. It does not fit. It fits the original buds perfect. But the new buds plus is slightly smaller. The lid doesnt close all the way on the plus version. But they are great for the original. And I also wished the hole for the carabiner was bigger. Check the pics of both buds with the case on
Samsung,Galaxy Buds Plus,5,1,2020-02-16,Worthy upgrade over the regular buds,"So far I am really happy that I upgraded to the buds+. Ive had the buds for a year now, but like many didnt care for the call quality and the ambient sounds was soso. So with this, the call quality is MILES better and the ambient noise is really REALLY nice this time around. It sounds way better and louder than before. To me, the sound quality is about the same as before. The battery life is nice, but 6hrs was plenty for me. Id say if you dont care about phone quality, I would say stay with the originals. If you do make calls, but yes upgrade - its worth it."
Samsung,Galaxy Buds Plus,5,1,2020-02-16,"Amazing battery life , Sounds great to","1st time galaxy bud user saw these just came out . Girlfriend has the air pods pro didnt like the feel of half in the ear style . These are freaking awsome sound quality is great l, noise isolation is pretty cool and works well . App is great and easy to use and also has a iOS app. Fits perfectly in ear lots of sizes for ear and winglets. Love them the price point is perfect battery life is incredible love them"
Samsung,Galaxy Buds Plus,5,1,2020-02-16,"Great Overall, Improvement Over Buds v1","Sound great! Definitely an improvement over the first version. Pairing was simple on all devices (Note10+, two laptops and iPhone 7). The upgraded ambient sound is phenomenal and crazy how well it enhances sound especially if you use the Samsung Labs enhanced option."
Samsung,Galaxy Buds Plus,5,1,2020-02-16,Worth the extra $20? Yes!,"I had the old Samsung Galaxy Buds. These new ones are a certain UPGRADE. Granted the sound quality is almost the exact same (slightly more crisp, slightly better bass, slightly better overall) but if you're looking to have much better ambient sound AND call quality, these are the perfect upgrade. Especially with a slight increase of $20. The only real complaint I have is the feel the new case has. It's more plastic-y and the hinge feels rather cheap. A nitpicky observation."
Samsung,Galaxy Buds Plus,5,0,2020-02-16,Exactly what I wanted and expected from Samsung,"I've switched earbuds quite a few time over the last few years, but I don't think I'm going to switching off from these any time soon. The sound sounds absolutely stellar (I use the dynamic setting on the galaxy buds app), with the lows being punchy, and the mids and highs being crystal clear (and do not sound tinny at all). Overall, here is a list of pros and cons:
Pros:
- Great sound quality across entire range
- Clear conversations (the extra mic really helped compared to the previous galaxy buds)
- Very good amount of controls via taps, about the same as having a microphone headset with 3 buttons
- Ambient sound pass through
- Very good passive noise cancellation, with a decent volume of music block out almost all external sound
- Lab feature in galaxy wear app (allows for interesting modes such as extra loud ambient sound, I hope they will add more later on)
In between:
- No way of adjusting the volume with just a single tap, you need to press and hold (and set it that way in the galaxy wear app)
- Bixby (depends on if you like Bixby or not)
- 11 hours of battery life, and another 11 hours in the case (a lot of time, but the case only stores one full charge)
Cons:
- The buds themselves are comfortable for long time wear, but not at first. You will likely need to get used to them. Overall though, if you are in the market to spend $150 on a new pair of wireless earbuds, you will absolutely not be disappointed."
Samsung,Galaxy Buds Plus,5,1,2020-02-16,Recommended!,"I had the original buds and the only weakness it had was its poor call quality. It had a good sound and were very comfortable to wear for very long periods of time. The new buds + fixes the 1 complaint I had with the original buds while improving the ambient sound feature drastically. Ambient sound was just OK before but now it sounds great and natural depending on the level you set it to. The reason I gave it 4 stars is because I prefer the sound of the original buds over the buds +. The bass response was better with the old buds in my opinion but I'd still recommend these over the originals. Re active notice canceling, it's not a feature I would use much in my day to day life but when I used to travel a lot I'd use ANC on flights with a wireless headphones and it really helped reduce the plane noise and helped protect my hearing while on those long flights, so while it's a feature not many would necessarily use, it's still a good feature that would have been good to include."
Samsung,Galaxy Buds Plus,5,1,2020-02-16,Better than the 1st Gen AirPods!,"Compared to my +3 year old, original AirPods, these are impressively far better in the general sound but more importantly, they fit much more securely in my ears and I like the expanded control I have, including the ambient sound control with the touch and hold feature. I had to get the rubber accessories to make the AirPods fit better and stay in my ear during any mild activities. Now I don’t need to with these Buds+. So far, so good. I hope they are durable."
Samsung,Galaxy Buds Plus,5,1,2020-02-16,From the old Galaxy buds these are a huge improvement,First impression.. five stars.. ambient mode is insane. I've had the old Galaxy buds for about 8 months now daily use and these out of the box are blowing it away with both sound quality and ambient sound. My wife always complains about phone quality from my old buds. We will test that and I will get back to you with that opinion later. Amazing and worth the upgrade already.
Samsung,Galaxy Buds Plus,5,1,2020-02-16,Good stuff,"Really enjoyed the original galaxy buds, these are newer, shiny, and even better quality than the original, fairly priced as well. Would recommend to a friend"
Samsung,Galaxy Buds Plus,5,1,2020-02-16,Awesome Buds! These are the shiznit!,"I absolutely love these ear buds!!! They are fantastic. If you read a review from anyone saying they suck, I humbly submit they are incapable of reading directions and setting the buds up correctly. You need a seal on the ear by using the correct wing fin piece or no fin at all (like my ears required) and the correct ear piece. I cannot get over the ear candy I am enjoying. The bass is solid, and the battery life is impressive. Definitely better than the previous buds. I highly recommend them. Currently listening to Depeche Mode and the music coming out agrees with this statement!"
Samsung,Galaxy Buds Plus,5,0,2020-02-16,Awesome ear buds,These ear buds are comfy and the sound quality is amazing
Samsung,Galaxy Buds Plus,5,1,2020-02-16,Definitely an upgrade...,I had previous version these are definitely an upgrade i dont know but i think these are even less bulkier and great battery life.
Samsung,Galaxy Buds Plus,5,1,2020-02-17,Amazing!,Switching to these front my Gen 1 airpods and I am glad I did it. They sound amazing! And hold a charge. I've been using them since this morning and I still have juice in them. The ambient sound works very well. Definitely recommended.
Samsung,Galaxy Buds Plus,5,1,2020-02-17,Very Happy,Awesome sound
Samsung,Galaxy Buds Plus,5,0,2020-02-17,The new Samsung Galaxy Buds+ are the new winner! (Especially for phone calls),"***Long story short (This section is the whole review in a nutshell): These new Galaxy Buds+ are a SIGNIFICANT improvement over the original 2019 Galaxy Buds that released. I personally felt that the 2019 Galaxy Buds were a total failure for phone calls...and Samsung isn't lying when they say that they have improved call quality on these 2020 Galaxy Buds+! While many other reviews may have said that the “slight” improvements to the new Galaxy Buds+ are worth it, I have to say that the call quality is a GIGANTIC improvement on these new 2020 Galaxy Buds+. The original form-factor from the 2019 Galaxy Buds has remained for the new 2020 Galaxy Buds+ (and that’s a good thing), the Buds+ case easily fits into your pocket without taking up too much space, the Buds+ go into your ears perfect each time, they fit snug and stay in for many hours without hurting, they weigh nothing, they charge fast and the bigger battery lasts forever, they sound EXCELLENT with plenty of highs and lows which is an improvement over the original 2019 Buds, and most importantly, they are FANTASTIC for phone calls! The new 2020 Galaxy Buds+ microphones DO NOT pick-up tons of background noise while you are on a call like the original 2019 Galaxy Buds did (and this part leaves me ecstatic). I want to point out that the new Galaxy Buds+ are not perfect, and they do pick-up background noise, but it is a completely acceptable level of background noise…and the new 2020 Galaxy Buds+ pick-up nowhere near as much background noise as the original 2019 Galaxy Buds did, and not as much background noise as the many other wireless buds that I’ve tried including Apple Airpods 2nd Gen. ***Why am I so happy? :
The microphones on the original Galaxy Buds were garbage and would pick up and amplify ANY background noise around you, and drown out your voice while you were talking on a call, and all your callers would hear from you at the other end was the background noise around you. For example, if you were talking to a friend in another room in your house while you were on a call using the original 2019 Galaxy Buds, I promise that the person at the other end of your call would hear the other person replying to you from another room more than they would hear YOU (the person actually wearing the earbuds). Walking, a slight breeze of wind outside, light traffic while walking up and down the sidewalk, opening your mail or carrying a trash bag outside would all cause cringe-worthy pain for the person at the other end of your call, because the crappy microphones would pick-up EVERYTHING around you on the old 2019 Galaxy Buds. I returned 3 sets of the old Galaxy Buds just to see if I was getting defective ones, and I tested them with 3 different Android phones…and 5 of my best friends also complained about their own paired of 2019 original Galaxy Buds. These new Galaxy Buds+ do NOT have these issues like the original 2019 Galaxy Buds had. Rest assured…while the new Galaxy Buds+ DO still pick-up background noise more than your normal cell phone would, I believe that these new 2020 Galaxy Buds+ are FAR better for phone calls than anything I tried aside from the Dr.Dre Beats wireless buds (but I didn’t like the Dr.Dre form-factor for my normal day to day use in business). ***How did I come to this conclusion and testing? :
Okay so I've purchased a lot of wireless buds over the last year in a desperate attempt to find a product that lived up to its claims of working (properly) for calls/music/truly wireless/etc. Ironically, the original Galaxy Buds from 2019 were my first pair and they were garbage for phone calls because everyone I spoke to while using my Buds had told me that my voice was muffled, and ALL background noise was amplified by the microphone and ruined my calls. We are talking like moving paperwork around carefully on your desk while talking was annoyingly loud, or ANY other background noises like walking on a hardwood floor with dress shoes. It was so bad that I was ordered by my boss to no longer use the original Galaxy Buds for conference calls. The nice thing about the original Galaxy Buds was that I thought they sounded fantastic for music and they paired very well. I had about 5 friends with the same experience as me with the original galaxy Buds. Next I tried the JLab JBuds wireless buds, and they were like a knock-off of the Galaxy Buds. Overall fitment was poor in my ears, the case was too thick, the audio quality was bad and absolute garbage if I didnt carefully fit them into my ears perfectly each time (even with trying different fitment pads), and the microphones once again picked-up too much background noise (just as much as the Galaxy Buds did). Fast forward to a few more earbuds I tried....the Sony WF-1000XM3’s sounded awesome for audio, and looked and felt nice, but same deal with amplifying too much background noise while I was talking, and people said I sounded like I was under water…Supposedly Sony just released a firmware update/patch for them a couple weeks ago at the time of my writing and it’s “fixed” the issue, but even then, the Sony’s cost $199 right now while these Galaxy Buds+ are $150, so I would skip the risk with the Sony’s. Then I tried the 2nd Gen Apple Airpods, and same deal, excellent music and sound, surprisingly bad battery life, and background noise from my microphones ruined the calls when I would cross the street and there was traffic, or dogs barking in the FAR distance, or even just moving paperwork around on my desk or walking on hardwood floors got annoying. I then borrowed a pair of Airpods Pro from a friend and I tested a few calls with friends and just lightly tapping my pen on the table or again, moving paperwork around on my desk (carefully) still got annoying sound complaints and I was told that these noises drowned out my voice. My friend kind of laughed at my test results with his Airpods Pro and admitted that his wife frequently complained to him about his Airpods Pro picking up too much background noise as well, including when he would open his mail at home, despite the call quality being good-enough most of the time. The Beats by Dr.Dre Powerbeats Pro wireless earbuds were probably the best overall for phone quality out of ALL the other wireless buds I tried, however they still picked-up a decent amount of background noise as well in a normal business environment (think people talking in nearby cubes, copier machines or printers, keyboard typing, etc). [And I only say that the Dr.Dre Powerbeats Pro were the best overall *at the time*, before these Galaxy Buds+ came out] The sound was excellent, the battery was good, and fitment was good. I didn’t keep them though because the carry case was too big and looked stupid in my dress pants pockets, and the earpieces themselves were very large too and eventually got uncomfortable after I wore them for a while. Next I tried the Amazon Alexa Buds and they were far worse for audio/music quality compared to the Galaxy Buds, however the microphones and noise cancellation were better. I could have phone calls with people finally without being told my earbuds were garbage...however even with the Alexa Buds, callers COULD still hear amplified background noise in my surroundings while I was talking. Also, the Alexa Buds case was too big for my taste as were the buds themselves compared to the original Galaxy Buds (and I REALLY wanted the Galaxy Buds to work out because their form-factor was amazing, except for the lousy microphones). So I chose to hold onto the Alexa Buds for phone calls until something better came along. ***FINAL CONCLUSION: Now, finally, the Galaxy Buds+ came out and Samsung specifically said that they added another external mic to help cut down/subtract directional sound from the mic that was focusing on your voice speaking, and voila, the Galaxy Buds+ are now the best in my opinion. No, they're still not AMAZING and they still pick-up on some background noise, but it is NOTHING compared to the original Galaxy Buds from 2019, and is far better than the Alexa Buds and even the AirPods 2nd Gen. Plus I love the form-factor of the case, easy pairing, great battery life, fast and wireless recharge, EXCELLENT sound quality, and great looks and fitment. I can't be happier with the Galaxy Buds+ until they come out with a new model that hopefully further improves the microphone quality and cuts out on amplifying background noise while you are talking so that the mics finally work as well as a cell phone does with cutting out background-noise. For now, the Galaxy Buds+ are the best for calls in my opinion, and still top-notch for music while not the best thats out there (and I promise you the music and loudness is top-notch, I grew up with a dad who is a recording artist). Mind you, the Airpods Pro probably offer a little better sound, but the Airpods Pro also suffered from picking up on too much background noise...so again I go back to saying that these Galaxy Buds+ are the best for now. I look forward to seeing how good the new Google Pixel Buds 2 turn out...they may offer even better call quality and microphone noise filtering...but for now I'm finally happy that I have what I consider to be a very good all-around pair of wireless earbuds that leave me smiling."
Samsung,Galaxy Buds Plus,5,1,2020-02-17,Better than airpods pro,Great sound quality along with great quality while in a call! The ambient noise is so great aswell.
Samsung,Galaxy Buds Plus,5,1,2020-02-17,Better than I thought,"It's only been 3 days since I've had them but I absolutely love them so far! They're so easy to carry around and use everywhere. The ambient mode is super useful and great that you can turn it on and off easily buy holding the touchpad for 3 seconds. They sound awesome, great bass, and suuuuuper comfortable. They're so light you can barely tell they're in your ears and I've been wearing them for 4 hours straight as of writing this and they aren't uncomfortable even a little. No-brainer for $150. Get them, you'll love them."
Samsung,Galaxy Buds Plus,5,1,2020-02-17,Very impressed,"My initial impression is that I'm blown away! The original galaxy buds were wonderful but the buds+ are a massive improvement. Here is a list of improvements I felt are notable
-Sound quality is incredible. Crystal clear seperation of sounds with balanced bass. The wearable app has preset settings to fit your taste as well. -The case is smaller and more pocketable than the previous model. -Battery life is significantly increased and not at the cost of style or comfort. -Ambient mode is scary accurate. Watched an entire episode of the office with them in and didn't notice a difference is sound quality(no music running just buds in). -Ambient mode now works with just a single ear bud. This scored major brownie points as this was something I had be longing for with my previous galaxy buds. -Ambient mode works during phone calls. Not sure if the previous galaxy buds did as I used a single bud for calls but this is a feature I like. -Call quality is significantly better. This was my one major gripe with the previous galaxy buds. The call quality was atrocious. Not with the Buds+! I come in loud and clear and the outside world doesn't. Overall this purchase has been well worth the investment and is an impressive update to the galaxy buds line. Worthy of the hype. I will update this review if issues of longevity occur."
Samsung,Galaxy Buds Plus,4,1,2020-02-17,The Best Truly Wireless Earbuds!!!,"I've only had these for a day, but have been using them pretty extensively since I got them. Here are my pros and cons....
PRO
Amazing sound and ability to customize through the Galaxy Wearable app.
Compatible on Apple devices. Pairs within seconds out of the box and can pair on multiple devices. Touch controls are very easy to use and work seamlessly. Bluetooth connectivity is very stable and never cuts in and out like cheaper wireless earbuds. Very comfortable to wear for long periods of time and fits super snug. Ambient sound option is great for people who work in office settings or if your walking outside. Can easily be turned on/off via touch control. CONS
Cannot use one earbud independently. Cannot control volume through the buds. Must use your phone or tablet."
Samsung,Galaxy Buds Plus,3,1,2020-02-17,"The good, The bad and the “We’ll see”...","So the good:
On my iPhone 11 Pro Max with the iOS Buds+ app they connected sound great as other reviews have stated. The bad:
After a few hours on the first day the right bud stopped working. It didn’t appear in the app and was totally unresponsive. After a few fun sessions of reset, disconnectand reconnect it recognized both buds. Worked fine until the next day when, after a few hours, same thing happened again but wouldn’t reconnect after lengthy troubleshooting. Returning for replacement. The “We’ll see”:
I’m hoping the replacement works flawlessly and this was just a bad luck situation with a defective unit. I will update this review and rating when I get a chance to test the replacement."
Samsung,Galaxy Buds Plus,5,1,2020-02-17,Fantastic purchase,These earbuds are awesome!
Samsung,Galaxy Buds Plus,5,1,2020-02-17,Must Buy!,"Never leave reviews on anything. Simply put, a must buy! Best sound quality and awesome features. Especially the ambient sound!"
Samsung,Galaxy Buds Plus,4,1,2020-02-17,Almost perfect (for me)!,"Cons: - These don't have ""great"" bass (compared to the Soundcore Liberty Pro 2). - No custom EQ settings
- No AptX codec support (only AAC & SBC)
Pros: Everything else! I don't consider the lack of ANC as a con because I don't need it & wouldn't use it if it was included. The ambient sound works great, you should not have to remove these for almost any reason. These buds are small & can fit a lot of ear types. The tackiness of the tips help keep them in your ears. The (stereo) call quality (on the other end) is good as well. You will be heard & understood. I'm testing the battery life currently, but if it's anywhere close to 11 hours of playtime per charge, that's enough for most of us to get through the day. 4 stars because the sound isn't awesome for music, but it's good."
Samsung,Galaxy Buds Plus,3,1,2020-02-17,Nice Buds -- However...,"The buds are honestly pretty good. Great sound and quality, but I've got one issue. I am hearing a very low buzzing sound coming from my right ear bud, being most noticeable when there is nothing playing on my buds. You have to really listen to hear it though so it's not the biggest annoyance, but I imagine it'll be more so as time goes on."
Samsung,Galaxy Buds Plus,5,0,2020-02-17,IT DOESN'T GET ANY BETTER....,"These buds are great got them from Samsung 24hrs ago and what I can say is call quality is freaking awesome 10 times better than the first buds. I have a Galaxy note plus and the connection is great put I also connect them to my iPod simultaneously and when my phone rings my iPod stops and when I hang up the iPod starts back up again, the best thing ever."
Samsung,Galaxy Buds Plus,5,1,2020-02-17,Much better,"I must say, the plus buds are considerably better that their predecessor. I don't really think they are that much louder, but they sound so much better. The ambience setting on these things are amazing. Today was my first full day and I kept both in all day at work and had no problems. The battery is a huge happy factor. When I got home, some 11-12 hours later, I had recharged the buds and I had 44 percent on the case. Worthy upgrade."
Samsung,Galaxy Buds Plus,5,1,2020-02-17,"Galaxy Buds, just with added oomph.",Added battery life plus a 3rd mic for call clarity and improved ambient mode makes this a no brainer.
Samsung,Galaxy Buds Plus,5,1,2020-02-17,Finally with iOS compatibility!,"I go back and forth from iOS to Android often. I had the first set of AirPods and they just never fit correctly. When Samsung releases the first version of the Galaxy Buds I adopted their growing pains and witnessed many software updates and poor call quality throughout. When the AirPods Pro came out, I purchased them as I was back on an iPhone. I still had some trouble with the fitment of these as they’d always push themselves out, an issue I never had with the Galaxy Buds. The new Galaxy Buds+ now offer iOS app compatibility and you get all the sweet options the buds had on Android (EQ, software updates, programming of the touch panel etc). The new buds offer an additional mic and unreal battery life! The battery life is much greater than most currently. The ambient mode is greatly improved and one of the best I’ve tried with in ear buds. Sound is still tight and crisp although I would like some deeper, punchier bass. The edge tap for volume control in the labs section is awesome and lets you use the touch pad for other options. Wether you’re on iOS or Android, these are greatly improved and in my mind the best buds in their price range. They definitely rival the Pros even though they have ANC and the Buds+ do not. Excellent buds! My biggest gripe is the new cases are glossy and they’ll be sure to get scratched and marred."
Samsung,Galaxy Buds Plus,5,1,2020-02-17,Worth your money,Super love it ❤ !
Samsung,Galaxy Buds Plus,5,1,2020-02-17,One of the best Bluetooth buds,There is a extreme improvement over the original buds. So worth the upgrade just in sound quality and battery life.
Samsung,Galaxy Buds Plus,3,1,2020-02-18,Almost But Not Quite,Had the original Galaxy Buds and the Icon X (neither were very good IMO) prior to that so was hoping for improved sound and better comfort but not there for me unfortunately. Everyone is different and have different requirements but I find these really uncomfortable to wear for longer than 20 mins and the sound is not great. I've tried all included tips and wings but not any better. I'm a big guy with a large head and ears so need the largest tips. I don't feel that they sit far enough into my ear canal and as a result the sound is quite tinny with no bass. I keep moving them around and pushing them further into my ear. When I do that I can hear more bass and better sound but it proves that the fit isn't right for me. The battery life is much improved and connectivity is excellent with no drop outs from either bud. Really disappointing as wanted these to accompany my new Galaxy Z Flip. Going to return and look at the latest Sony equivalent.
Samsung,Galaxy Buds Plus,5,1,2020-02-18,So far so good,"Pretty good so far
Nice battery
Nice sound
No complaints from me"
Samsung,Galaxy Buds Plus,5,1,2020-02-18,Amazing Ambient Sound! Perfect for work space,"First time buyer of truly wireless Buds. Paired with a Samsung Galaxy S9+ and galaxy watch active 2.
I'm most impressed with the ambient sound! Usually when I'm using headphones at work, I have to keep one earbud out in order to hear people approach me. With these, I keep ambient sound on the middle option, and can quickly mute or introduce noise with a press and hold of the TouchPad. I wouldn't recommend these for heavy gym use though, since they are sweat resistant."
Samsung,Galaxy Buds Plus,5,1,2020-02-18,Galaxy S9 Plus,"These are my first pair of galaxy buds ever after trying a million different Bluetooth buds from Amazon. I have to say, these are it. The touch response is on point, battery is beautiful and the ambient sound option is an extra I never even knew I needed. You can hear everything around you while listening to music as if you had nothing on. They're small enough and barely noticeable when they're on too. The connection is perfect and they don't have the stuttering issue I've always had with other Bluetooth wireless buds. Recommended!"
Samsung,Galaxy Buds Plus,4,1,2020-02-18,Almost perfect.,"The only reason I take a star from these is the IPX rating should be at least 5 but other than that damn near perfect. Good sound stage. App works well. Very stable and comfortable to wear, and the battery life. I have tried and own many true wireless earbuds. Own Powerbeats pro. AirPod pro. I have owned Bose soundsport. Tried vista wireless. Jabra 75t. These are the best of them and at the price point unless you plan on sweating a bunch on them I’d get them. You won’t be disappointed."
Samsung,Galaxy Buds Plus,2,1,2020-02-18,Ringing sound in ambient mode,"I think I got a defective pair. When ambient mode is on I hear constant ringing sound when paired to my iPhone, waiting for replacement."
Samsung,Galaxy Buds Plus,1,1,2020-02-18,No BASS...Returned in less than 48 hours,These SUCK. there is ABSOLUTELY ZERO bass
