Manufacturer,ProductName,review_rating,verified_purchase,review_date,review_title,review_text
EarFun,Free,5,1,2019-08-11,good,"Very good quality! The earbuds are just perfect, The receiving signal of Bluetooth is very stable, pairing was very easy. The size is just right, it comes with three different ear adapters, fit in the ear very well, super light and comfortable to wear. The long battery life makes these Bluetooth headphones the perfect companion. The sound is amazing. The additional highlight is the wireless charging, it is very easy for me to charge the case with my wireless charger. Exactly what I wanted."
EarFun,Free,5,1,2019-08-12,Love them.,"Ergonomic, great sound, long battery life."
EarFun,Free,5,1,2019-08-13,Satisfied with the earbuds.,"They are my first pair of wireless earbuds, making answering the phone calls and listening to music so much fun and convenient! I especially like their good sound quality and super handsome design. Thanks!"
EarFun,Free,4,1,2019-08-13,Low volume and the person on the other line cant hear me,Only had them for a week but I liked the bluetooth connection real fast sound quality great my dislike is when I make a call the person on the other line cant hear or understand what I'm talking about also the volume is really low....I have a note 9 flagship phone and i cant hear the music at all cause how low it is....
EarFun,Free,5,1,2019-08-14,Great Job on Inexpensive Bluetooth Earbuds!,"I’ve been using these Bluetooth earbuds for a few weeks now and I LOVE the convenience of having earbuds that hold a rather long charge with a portable charger that holds an ADDITIONAL charge that lasts me days longer! The convenience of being able to keep using my earbuds without needing to find a charging port every six hours or so is so much better than any other wireless device that I own. The only issue I have is typical to almost wireless earbuds: when the charge gets low, the signal starts to cut out and music / voice calls tend to cut out indiscriminately. Otherwise, the sound / voice quality seems to be extremely good (it is from my side, and I have no complaints from the opposite side of a call, even when my windows are down while I’m driving). Great job on an inexpensive product that actually works and looks better than other Bluetooth earbuds!"
EarFun,Free,5,1,2019-08-14,Really Enjoying These,"What I like most about them is their git. They feel good in the ears. They sound great as well, especially because they seal well so you get all the sound that you're supposed to hear."
EarFun,Free,5,1,2019-08-16,great sound,"Ok these sound great and look great, and being water proof is is a plus, they paired with my phone quickly, just one click, i'm impressed. they charge in the case either wireless on a charging pad or with the provided cord, the fit was perfect for me right out of the box but they come with 3 sizes ear pieces S,M,L. they are the most comfortable earbuds I've ever used."
EarFun,Free,5,1,2019-08-16,Overall fantastic earbuds with a few minor grivences.,"Pros
- Price
- design
- Sound Quality
Cons
- Case construction
- Eartips are shallow
- lack of practicality (in my opinion)
Watch my video for more depth"
EarFun,Free,4,1,2019-08-16,"Great mic, great audio quality, if you like the fit.","There's a lot to like about these, if you like the way they fit in the ear. Pros:
- Excellent audio playback quality. A bit bass heavy for my taste but by no means a deal breaker. - Very good microphone. Not the best in my testing, but in the top tier. - Excellent charging compatibility. Took a charge from the USB-C to USB-C fast charger I use to charge my Pixel 3. Also worked with Qi wireless charging. Many of the other USB-C ear buds I tried only worked with 1A USB-A to USB-C chargers. Cons:
- These stay in your ears by the friction of the rubber seal that you insert into your ear canal. I prefer the kind that rest in your ear opening and stay in place with gravity. Personal preference, of course."
EarFun,Free,4,1,2019-08-17,"Questionable water proof, superb customer care.","I edited my review and rating (from ONE star to FOUR stars), my initial feedback is below the line, here is the added bit and why I jumped to 4 stars: Customer care was following up with me on the issue and were very keen about understanding/fixing it. I am certain that they will take it seriously and will stand behind their product. ————
Bought two of these, after ONE day of usage the right bud’s volume went down in one of them, contacted customer services, tried their suggested solutions, didn’t work, returned it, the following day the same problem happened with the other pair, ao I returned it too."
EarFun,Free,5,1,2019-08-17,Works perfect!!,The headphone buds work perfect for me. The sound quality is great and the battery lasts a few days with daily use. It connects to phone easy and fits in ear perfect!
EarFun,Free,5,1,2019-08-17,Surprisingly good!,These are a steal for the price. They exceed the expectations that I had for them. Great purchase!
EarFun,Free,5,1,2019-08-18,THIS is what wireless earbuds should be!,"Let me preface this by saying this is the fourth pair of wireless Bluetooth headphones I've tried in the past few months so I feel like I've had a bit of experience...Just a bit. I can say with absolute certainty that these are well worth the price. I had no idea I could get this kind of sound and battery life from a pair of ear buds in this price range. The sound stage is overall very neutral. They hit at all the right spots for my taste. The mids sound great...you can hear all the little details. Treble errs a little bit on the bright side, but not overly so...Still neutral without being at all muddy. Bass is where the magic happens (for me). I cannot stand headphones that boost the bass, and these definitely keep things in BALANCE. The lows sound solid throughout, but if you have your volume turned up too high you might get some artifacting with the deepest lows. If you're looking for some heavy bass, these are not the earbuds for you. Genre I've found that sound the absolute best - Classic Rock (Queen sounds amazing), Alternative, Classical or Instrumental, and Oldies. They just sound fantastic...rich and clean. Everything you want. Rap sounds decent, but remember the bass isn't going to blow you away. Industrial and Metal sound really good, but the deep lows aren't what I would expect. IDM/Techno/Dubstep is going to sound pretty mellow. I don't listen to country, so I can't say how it sounds....
Battery life is exactly what the box claims. After the initial charge I went from 100% to roughly 76% after six hours of almost non-stop use. After three days of testing, I'm getting fairly consistent results. Six hours = About 25% battery used. The case seems to hold a really good charge, too. I charged it once on arrival and it is still showing full after three nights of re-charging the earbuds. Not shabby at all. I'm extremely impressed as they blow the other BT sets I've got out of the water with their longevity. Also...Welcome to 2019....These charge using USB-C. NICE. I've completely abandoned my wired headphones now, and I had just bought a USB-C DAC to use them with my iPad. These are just so much more convenient, and the sound is very much comparable. I love that these automatically connect to the last device they were paired with. That was kind of a shock at first, so just know it happens. Haha. I ended up having to reset my connection because I didn't know and I un-paired using the buttons. Two things to note: There is no volume control on the earbuds, and they don't come with memory foam tips. I will definitely be getting some of those in the near future."
EarFun,Free,5,1,2019-08-19,Amazing,Great sound. Super comfortable. And they came fully charged
EarFun,Free,5,1,2019-08-20,Thank you ear fun,Ear fun replaced my last pair with the quickness because was having issues with battery and connecting but now no problems and everything is working great. Factory worker
EarFun,Free,4,1,2019-08-23,Great sound....well built,Great Product!
EarFun,Free,5,1,2019-08-24,Excellent Return Service,Thanks
EarFun,Free,5,0,2019-08-25,Amazing earbuds!,"Earfun free are awesome earbuds that are well made and fit nicely into the ear. I pay very close attention to the sound and have several earbuds that I have tried. Earfun Free beats the competition on several aspects. I compared it to Soundcore Liberty Neo earbuds since they are at the same price point and claim to have a lot of similar technology. Case: Earfun free come in a wireless charging case, led indicators in the front indicating battery level and has USB-C charging. Soundcore liberty neo does not even come close in this area, the only thing Neo has is LED indicators and still uses micro USB. Fit: Earfun earbuds fit really snug into the ear and do not fall off while running or during daily chores. Soundcore neo fit well (not as nicely as earfun free) and you have to be careful while running or workout. Weight: Earfun free are lighter in weight compared to Soundcore Liberty Neo (although the website says neo is 0.2 oz which is same as Earfun free, I felt they were heavier than Earfun free). Heavier the earbud more painful it will be throughout the day. Connectivity: Both of them support Bluetooth 5.0 and the connectivity of earfun free is rock solid. Did not experience any skips or drops. Speaker quality: Earfun free has dual 6mm graphene speakers that produce incredible sound quality, deep bass and crystal clear treble. Liberty Neo are good but not as great as earfun free, although I like the bassup feature in Neo. Battery: Earfun free gives you about 6 hours of playtime per charge compared to 3 hours in Soundcore liberty Neo. The case of earfun free provides up to 24 hours of extra battery life to the earbuds compared to Liberty Neo which is only 8-9 hours. Waterproof: Earfun free are water proof and sweatproof, I did not put it through the salt water or the swimming pool test but I did use them during my regular workout. They fared well. Liberty neo are not waterproof. Overall I strongly recommend Earfun free as it trumps its competitor in every single area. A must buy."
EarFun,Free,5,1,2019-08-26,Audio is Incredibly Crisp,"Finally a set of headphones that check all the boxes! Pros:
- Wirelss earbuds
- No nonsense connectivity. No issues turning them on or off or connecting or syncing. It just works, every time the second you pull it from the case. - Sound is incredibly clear and crisp. (much more so than my old $44 wireless headphones and easily in competition with my old $180 sony over ear headphones)
- Long battery life (I've used them for a couple weeks and have yet to run them dead (earbuds), in fact I don't even know how long they last, but my longest single session has been like 3.5 hours and it handled it just fine.) - USB C (Why is this so hard to find!?) - Actually Waterproof not just water resistant ( I shower with them at least every other day or so and sweat like a sweat monster when working out. Zero issues. Haven't tried swimming yet, but I'd be brave enough to try after my experience.) - Wireless charging? Didn't know I wanted it but my new phone has it so yesss. - Ludicrous range. Very forgiving. Cons:
- Case is just a tad chubbier than I'd prefer. Thinner but bigger would be better imo. - Base could be a touch better. With so many quality of life implementations compared to older headphones of mine, I really can't complain. If I broke these, i'd buy them again in a split. Zero hesitation or regrets."
EarFun,Free,4,1,2019-08-26,Not very loud,Very good bass. They not that loud. Overall I am satisfaid.
EarFun,Free,1,1,2019-08-26,battery pod died in 30 days,"I was happy with the sound quality, battery life. However, the battery pod completely stopped working (getting charged) in less than a month. Update: EarFun Customer service contacted me and replaced the unit."
EarFun,Free,5,0,2019-08-26,Fits very well,Awesome sound quality and build. Great for gym and running as fits very well. Fast shipping and amazing bass truly a good deal.
EarFun,Free,5,1,2019-08-31,"Great Sound, Great Battery, Great Price , Great Headphones!","I highly recommend these headphones. Nice quality sound with deep base, and are noise canceling. The battery life is surprisingly impressive. I use the headphones daily throughout the entire day and without the charging case they last about 1-2 hours. I only have to recharge the case like 2-3 times a week and it only takes like an hour to recharge. The case is a little bulky and it can fit in your pocket, but might feel awkward. There isn't really any grip either on the case so it can slip out of your hands from time to time. They are a little bulky and you can't keep them in your ears for long periods of time. They will not fall out though. I went bouldering/rock climbing with them and i was sweating, falling, hanging upside down and they never fell out. They are great headphones with great reviews for a great price."
EarFun,Free,5,1,2019-09-02,awesome sound quality!!!,Thanks Oluv for running this earphones! just sound great!
EarFun,Free,5,1,2019-09-02,They sound as good as or better then my akg wired headphones that came with my s9,"i thought that most wireless headphones sucked unless you got them from name brands like Bose, Sony, Crap apple, and Samsung. But boy was i wrong i actually use them in the shower and pool and they hold up to the ipx7 rating really well. To be honest I almost mistook these for galaxy buds and I've had galaxy buds before but these actually sound better then the air-pods 2 and galaxy buds. Also the fact that they charge wirelessly and USB-c is perfect and most devices should use USB-c. curse you apple for being exclusive and still use that craptastic lighting cable."
EarFun,Free,5,1,2019-09-02,10/10,Muy buenos
EarFun,Free,5,0,2019-09-04,Excellent Sound and Top Notch Customer Service are Second to None,"First let me say that while I am an Amazon Prime member, I purchased two pair of EarFun Free TWS earbuds through their Indiegogo Campaign (before they were offered on Amazon) for the same price as sold here on Amazon, so my review will not be labeled as “Verified Purchase.”
I had been researching TWS earbuds for close to 2 years. Either they cost an arm and a leg for mediocre to reasonably good quality, or they were cheaply made and reflected that in the reviews of so many YouTube reviewers. I did audition a pair of Bose SoundSports. And while the sound was good, they were so large and bulky, and hurt my ears after a short period of time. And the connection between the earbuds was unstable. So I kept waiting, and waiting—until Oluv introduced the EarFun Free TWS earbuds on his YouTube channel. He got me interested in this full-featured set of TWS earbuds. And they received his hearty approval. The EarFun Free TWS earbuds use the latest 5.0 Bluetooth for super-quick and stable connections, are completely waterproof, use advanced 6mm graphene drivers, use the latest USB-C charging in addition to wireless charging, last for 6 hours between charges, and are so comfortable, they can be literally be worn for hours without ear fatigue. This pair met all my expectations! Buttons: These earbuds do not have capacitive touch controls. The jury is still out on the overall positive-versus-negative benefits of capacitive touch controls, and proponents are on both sides of the issue. I do not have to push hard at all to operate the push button controls. I quickly learned how much is enough, and I have never needed to push harder than that. Some users might think that they have to push harder than they really need to. But rest assured, just push the amount needed and you’ll be fine. I write, arrange, record and mix music using Apple’s Logic Pro X DAW, so audio fidelity is critical to me. These earbuds are so accurate, that after working on a song, I will bounce it as a high-quality MP3 and then listen through these earbuds to help my evaluation for end use. Customer Service: Just like their incredible earbuds, Customer Service is top notch! Couldn’t be happier! Bottom Line: The incredible feature set of these earbuds—and for the price—is second to none!"
EarFun,Free,4,1,2019-09-04,It's alright,"So I really want to like these. They look good, are water proof, and noise cancelling but the audio quality is passable, the left one is quieter than the right one. And I can only use the right one by itself. I cant use the left by itself which sucks when I am using them all day. It would be nice to be able to charge one and use the other. a Month Later.... I had called amazon and they sent me a replacement. It worked normally for a week and then the left got much quieter than the right, just like before. I also was getting an echo effect because the left one was barely delayed. I have returned both and got my money back
Update: 11/10/2019 - after returning both back, the customer service team contacted me and sent me out a third set. After about a month, I have not had the left one get quieter. I have bumped their rating to 4 stars because of their customer service. In terms of the product itself, they fit very well, the sound quality is good, call quality is ok, have not noticed the echo effect as much as I did before, I still do not like the fact that I cant run them independently though. Bug I had mentioned that to their customer service team and they told me it is something the brought up to their engineers and hopefully is changed on newer models"
EarFun,Free,5,0,2019-09-05,Amazon,the sound quality is amazing Even without using any equalizer they sound great. The quality is great I just love these ear buds
EarFun,Free,5,1,2019-09-06,Great,Amazed at how great these are the sound is better than any earbuds I've had. Super comfortable and can withstand the gym sweat
EarFun,Free,5,1,2019-09-06,Very comfortable fit and great sound.,"I find it hard to get earbuds that fit well. Something about the shape or sensitivity of my ears make most of them uncomfortable for me. These have a unique shape that fits really well in my ear. They are more than loud enough as they block out most extraneous sounds with the good fit. The battery has outlasted my listening sessions, and the case recharges them multiple times. The case has a magnetic fit to ensure charging. The sound is really nice, and when I had a small problem with one of the earbuds, the seller responded immediately to resolve it."
EarFun,Free,3,1,2019-09-07,Great customer but earbuds were great while they lasted,"So as I had mentioned I was already impressed with the customer service and care support this company offers. I purchased it and that piece had microphone issues and then battery so the company sent me another piece after they read my review. That piece had decent microphone it’s like they paid attention, but battery really needed work and it died. So they refunded my money. Recently they emailed me to test their earbuds to see if I can comment on improvements. The new piece has improved but microphone needs work. Battery life is working, it’s been a week of use. For now I am giving a boost to support great customer service and support. Kudos team earfun!! I am truly impressed with the customer service the company has to offer. The earbuds were great when they worked I requested money back as with two tries the battery life just never made it. But truly HATS OFF TO CUSTOMER SERVICE
Sorry good while you lasted but alas order was placed on September 5th and the earbuds are now dead I have asked the vendor for warranty, if they reply I will update it in the review. Earbuds kindly focus on battery life. This is my take of the earbuds- my main purpose was good, not expensive exercise earbuds, this had a lot 5 stars so I said let me try it. I would call these good exercise earbuds. I own AirPods but when I run, sweat causes them to slip of the ear. I debated purchasing overhead to in the ear and tried over the ear too, which ended up being too bulky. Now to these earbuds:
Pros:
Decent for exercise
Don’t fall out
Came well packaged
Choices on earbuds padding size (s,m,l)
Small to carry
Can be used individually *** but u need have the right one on first
Charging is good for a day worth use
Sound is decent
Cons:
Voice calls muffled
Good be smaller
Need to have right earbuds on first
I purchased the black color earbuds. In all if need cheap running earbuds that don’t make you anxious by falling off then these could be the ones . With the AirPods I am always worried it’s going to fall of the ear. While running I like to be aware of what’s around me so in short these will not shut of the outside world and still allow you to hear music. I needed good grip in the ears, decent sound while running and not too pricey earbuds. I throw them in the gym back unlike me having to be too careful like with the AirPods. Improvement needed on ability to use it for voice calls, sizing and ear on recognition in both earbuds. I am judging the sound and battery life in comparison to other earbuds as these are just for running."
EarFun,Free,5,1,2019-09-07,Great for the price as good as galaxy buds for less,"Love that they are waterproof and can last a decent amount of time, only downside sometimes they dont charge completely not sure yet why"
EarFun,Free,5,1,2019-09-07,My Ear Buds Are Great,"I Love My Ear Buds, I Use Them Everyday On The Train On My Way To Work"
EarFun,Free,5,1,2019-09-09,Better then I expected ..,"Great earbuds for a good price. Sound,comfort, and quality.."
EarFun,Free,5,1,2019-09-15,Awesome,The sound quality on these babies are awesome. I love this. They cancel out any noise. I love how the box will charge the ear buds without it being plugged in. I love these. I thought they were going to get stuck in my ears but nope. They are awesome.
EarFun,Free,4,1,2019-09-18,Jury is still out but happy at the moment,"Another update. Earfun has been in contact with me over the past few months. Over that time they have been very interested in my experience with their product. I truly believe that they are interested in providing a good quality product. I have since tried their over ear headphones and were quite impressed with the quality. I would recommend people give them a try as their support team is top notch and work very hard to ensure satisfaction with the product. Update 9/29/2019
After an uneventful couple of weeks with the new pair, the left bud started cutting out on a regular basis. After going through all the reset steps which didn't help, I finally resorted to asking for a refund. To their credit, they replied very quickly and credited my Amazon account. The support experience with them has been very pleasant. Just don't think the earbuds are ready for prime time yet. I have been on a mission to find the perfect set of wireless earbuds with the caveat that I don't want to spend a ton of money. I have purchased a few from Indiegogo as well as a few pairs off Amazon. With each pair, either the sound wasn't good, the connection failed, the volume wasn't loud enough, they weren't comfortable, etc. Always something wrong. Recently I upped my spending limit and purchased the Melomania from Cambridge Audio. Easily the best sounding pair that I've experienced, great battery life, small case, but the problem with them was they weren't all that comfortable to wear and they still used a micro-usb cable. When I saw the Earfun buds, I thought I might have found my perfect pair. On paper, good battery, supposedly good sound (based on many reviews), USB C or wireless charging. What I received was a pair of earbuds that did not stay connected, didn't automatically pair out of the box among other problems. I went through their instructions about resetting, etc. but nothing worked. I thought I had run into another over-hyped pair of earbuds. Because I really wanted them to work, I took a chance and emailed the support address provided with the pair and explained all of the things that didn't work as advertised. I received a response a few days later explaining that I might have got a bad set and that they would be sending me another set (didn't have to return the first even though they are basically useless). Sucks that it took 12 days to receive them, but I did receive the new pair and after a few days of use, they are everything that they were originally advertised to be. No connection problems, auto pairing, comfortable, above average sound. Time will tell whether all the good stuff lasts, but at this moment, I'm very happy with the purchase. I guess it goes to show that there are pretty vast differences in quality control between sets that are manufactured."
EarFun,Free,5,0,2019-09-19,"Solid earbuds, one tiny drawback","This pair of earbuds come to save me from sweating my ears out using my big PXC-550 while walking outside or riding the metro. Sound quality is second to none, wireless connectivity is great, and the ability to charge the case on my Qi chargers is outstanding. Definitively it has features of way more expensive earbuds. By far. I only have one tiny issue with them and is that I believe that you should control playback and speakerphone with your phone directly, since pushing the buttons on the sides make the earbuds really dig into your ears, and become a bit uncomfortable after a few pushes. I had to remove and re-set the earbuds when advancing on my playlist a few songs. You can also grab the earbud with your middle and thumb, and push the button with the index. That can work too. I really have no problem with that. Only my PXC-550 is a dream to use, since the controls are touch-based, and implementing this at this price range would have been impossible, but just be aware of that. Other than that, they are a very solid product, with an unbeatable price, superb build and sound quality, waterproof and very easy to carry around. I think is a winner."
EarFun,Free,1,1,2019-09-20,Failed on all counts,"Worked fine for one month, then the right (master) bud abruptly died. No warning at all. One day working perfectly, the next completely dead. The left (slave) bud can’t connect with the right bud and therefore does nothing except blink while trying to pair with the other dead bud. Tried all the troubleshooting including hard resets and cleaning the contacts. Tried to use the warranty site, but it doesn’t complete the submission process. Save your money. There are so many options available, that even if the pair I got was an anomaly, the uselessness of the warranty processing site is enough reason to take your business elsewhere."
EarFun,Free,5,1,2019-09-23,Works!,"I had an issue with the left ear bud failing, but was sent a replacement quickly. The sound quality is amazing. With audio playing at moderate volume, I don't hear any ambient noise. It easily lasts through my usage for the day."
EarFun,Free,5,1,2019-09-23,Good price point and good quality,"i was pleasantly surprised by the features and function these provide. sound quality isnt on the level of say the beats wireless but they still offer good sound, especially for the price."
EarFun,Free,5,1,2019-09-23,Amazing!!!,These are amazing!! Sound great!!! The battery lasts long and so easy to use!!! Loveee them!!! :)
EarFun,Free,5,1,2019-09-24,"Very impressed, well worth $50!","I usually use on-ear Bose Bluetooth headphones with my iPhone but I was in the market for something more discrete and portable. I was considering finally buying some AirPods, but $200 (for the model with the wireless charging case) is crazy considering the relatively poor audio quality and lack of water resistance. I found these EarFun earbuds by chance and they seemed to tick everything off on my checklist, so at $50 a pair it wasn't hard to pull the trigger. I was prepared to be really underwhelmed, considering their affordability, but I'm actually beyond impressed. They fit great (and comfortably) and the audio quality is good to great (relative to other earbuds, even wired ones). I've tested them with various genres of music I enjoy - rock, metal, country, EDM, hip-hop, and they've got a balanced sound that doesn't skimp on bass. Connectivity with my iPhone is a breeze, and consistent (no audio drops or skips - something even my $200 Bose on-ears can't keep up with). The wireless charging case works as advertised, and calls are clear on both ends. Though I haven't worn these in the shower or anything they do seem to be totally waterproof. I can't comment on battery life yet, but I don't anticipate any problems. If I had to list some drawbacks, I'd say that the charging case is a little bulky. Not a big problem, but it does hinder portability - especially if you wear slimmer clothing and don't want bulging pockets. Also, the mechanical buttons are sometimes unresponsive, and they don't let you control the volume. Some people may find pushing the buttons to be uncomfortable, considering doing so pushes the audio tip further into your ear canal, but it's not a big problem for me. So, at at $50, I say these are well worth it. They offer greater value than the top model AirPods, at a quarter oft he price, with negligible drawbacks."
EarFun,Free,5,1,2019-09-25,Great communication! Great earbuds..,Great! !
